Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Plasmacytoid Dendritic cell - Respiratory System	1/105	0.24770329237259123	0.26134320231668173	0	0	3.5997822931785195	5.023581327863361	CD3D
Regulatory T cell - Respiratory System	1/105	0.24770329237259123	0.26134320231668173	0	0	3.5997822931785195	5.023581327863361	CD3D
Germinal Center B cell - Spleen	1/105	0.24770329237259123	0.26134320231668173	0	0	3.5997822931785195	5.023581327863361	FCER2
Superficial Zone B Cell - Spleen	1/105	0.24770329237259123	0.26134320231668173	0	0	3.5997822931785195	5.023581327863361	FCER2
CD4-positive, Alpha-Beta Intraepithelial T cell - Large Intestine	1/105	0.24770329237259123	0.26134320231668173	0	0	3.5997822931785195	5.023581327863361	CD3D
Regulatory T cell - Large Intestine	1/105	0.24770329237259123	0.26134320231668173	0	0	3.5997822931785195	5.023581327863361	CD3D
plasmablast - Lymph Node	1/105	0.24770329237259123	0.26134320231668173	0	0	3.5997822931785195	5.023581327863361	FCER2
CD8-positive, Alpha-Beta Memory T Cell, CD45RO-positive - Liver	1/106	0.24974521057517934	0.26134320231668173	0	0	3.565318957771788	4.946217041895164	LCK
T cell - Uterus	1/106	0.24974521057517934	0.26134320231668173	0	0	3.565318957771788	4.946217041895164	CD3G
Early T Lineage precursor - Thoracic Thymus	1/106	0.24974521057517934	0.26134320231668173	0	0	3.565318957771788	4.946217041895164	BLNK
CD8-alpha-alpha-positive, Alpha-Beta Intraepithelial T cell - Large Intestine	1/106	0.24974521057517934	0.26134320231668173	0	0	3.565318957771788	4.946217041895164	CD3D
Surface Intraepithelial CD8+ Lymphocyte gamma/delta - Large Intestine	1/106	0.24974521057517934	0.26134320231668173	0	0	3.565318957771788	4.946217041895164	CD3D
CD8-alpha-beta-positive, Alpha-Beta Intraepithelial T cell - Large Intestine	1/106	0.24974521057517934	0.26134320231668173	0	0	3.565318957771788	4.946217041895164	CD3D
Dendritic cell - Lymph Node	1/106	0.24974521057517934	0.26134320231668173	0	0	3.565318957771788	4.946217041895164	FCER2
CD1c-positive Myeloid Dendritic cell - Lymph Node	1/106	0.24974521057517934	0.26134320231668173	0	0	3.565318957771788	4.946217041895164	FCER2
Descending Thin Limb Cell Type 1 - Kidney	1/107	0.25178168885115515	0.26134320231668173	0	0	3.531505873976504	4.870627760669909	ARHGEF40
CD8alpha-negative Thymic Conventional Dendritic cell - Thoracic Thymus	1/107	0.25178168885115515	0.26134320231668173	0	0	3.531505873976504	4.870627760669909	BLNK
CD4-positive, Alpha-Beta Cytotoxic T cell - Thoracic Thymus	1/107	0.25178168885115515	0.26134320231668173	0	0	3.531505873976504	4.870627760669909	KLRC3
Natural Killer cell - Thoracic Thymus	1/107	0.25178168885115515	0.26134320231668173	0	0	3.531505873976504	4.870627760669909	KLRF1
macrophage - Large Intestine	1/107	0.25178168885115515	0.26134320231668173	0	0	3.531505873976504	4.870627760669909	CD3D
Centroblast - Lymph Node	1/107	0.25178168885115515	0.26134320231668173	0	0	3.531505873976504	4.870627760669909	FCER2
Conventional Dendritic cell - Bone Marrow	1/108	0.25381274145450977	0.26134320231668173	0	0	3.498324810439076	4.796757877346515	FCER2
Erythroid Lineage cell - Bone Marrow	1/108	0.25381274145450977	0.26134320231668173	0	0	3.498324810439076	4.796757877346515	ESPN
Thymic Plasmacytoid Dendritic cell - Thoracic Thymus	1/108	0.25381274145450977	0.26134320231668173	0	0	3.498324810439076	4.796757877346515	BLNK
CD8alpha-positive Thymic Conventional Dendritic cell - Thoracic Thymus	1/109	0.25583838254966373	0.26134320231668173	0	0	3.46575821104123	4.724554005177176	BLNK
Hematopoietic Stem cell - Spleen	1/109	0.25583838254966373	0.26134320231668173	0	0	3.46575821104123	4.724554005177176	FCER2
Retinal Bipolar neuron - Eye	1/110	0.25785862628579265	0.26134320231668173	0	0	3.4337891639259133	4.653964868867731	SLC35D3
Naive Regulatory T cell - Thoracic Thymus	1/110	0.25785862628579265	0.26134320231668173	0	0	3.4337891639259133	4.653964868867731	MYDGF
Splenic Stromal Cell (non-FRC/non-FDC) - Spleen	1/112	0.26188297803793575	0.2642317042983657	0	0	3.3715791262961075	4.517435659146221	FCER2
Follicular Dendritic cell - Spleen	1/114	0.26588590923208694	0.26707289989830163	0	0	3.3115712138921354	4.38679856497224	FCER2
Lymphocyte Of Large Intestine Lamina propria - Large Intestine	1/119	0.27580025484775794	0.27580025484775794	0	0	3.1704509114166934	4.0837893042591595	CD3D
