Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Heart Contraction (GO:0060047)	1/41	0.10502589777658966	0.20110396831143806	0	0	9.389622641509433	21.159968270478103	RANGRF
Regulation Of MAPK Cascade (GO:0043408)	2/204	0.10504592758167294	0.20110396831143806	0	0	3.7593297791317593	8.471114399834835	MYDGF;LAMTOR1
Lysosome Localization (GO:0032418)	1/42	0.10744728772228493	0.20139334557370683	0	0	9.160147261849977	20.434043374832473	LAMTOR1
Organic Hydroxy Compound Biosynthetic Process (GO:1901617)	1/42	0.10744728772228493	0.20139334557370683	0	0	9.160147261849977	20.434043374832473	OSBPL3
Translational Elongation (GO:0006414)	1/42	0.10744728772228493	0.20139334557370683	0	0	9.160147261849977	20.434043374832473	PELO
Lipid Modification (GO:0030258)	1/42	0.10744728772228493	0.20139334557370683	0	0	9.160147261849977	20.434043374832473	SGPP1
Lysosome Organization (GO:0007040)	1/43	0.10986224753115834	0.20273548771213756	0	0	8.941599281221922	19.747772315999953	LAMTOR1
mRNA Destabilization (GO:0061157)	1/43	0.10986224753115834	0.20273548771213756	0	0	8.941599281221922	19.747772315999953	METTL14
Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)	1/43	0.10986224753115834	0.20273548771213756	0	0	8.941599281221922	19.747772315999953	LYRM7
Nucleus Organization (GO:0006997)	1/44	0.11227079396310412	0.20299466787268322	0	0	8.733216322948662	19.098160081121275	NUP205
Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)	1/44	0.11227079396310412	0.20299466787268322	0	0	8.733216322948662	19.098160081121275	LCK
Regulation Of DNA-templated Transcription Elongation (GO:0032784)	1/44	0.11227079396310412	0.20299466787268322	0	0	8.733216322948662	19.098160081121275	INTS6
Response To Unfolded Protein (GO:0006986)	1/44	0.11227079396310412	0.20299466787268322	0	0	8.733216322948662	19.098160081121275	DNAJB5
Positive Regulation Of mRNA Catabolic Process (GO:0061014)	1/45	0.1146729436907043	0.20629604945362884	0	0	8.534305317324185	18.482498984150986	METTL14
T Cell Differentiation (GO:0030217)	1/46	0.11706871342498994	0.2085104448066985	0	0	8.344234800838574	17.89833543767599	LCK
Positive Regulation Of Cell-Cell Adhesion (GO:0022409)	1/46	0.11706871342498994	0.2085104448066985	0	0	8.344234800838574	17.89833543767599	LCK
Proteasomal Protein Catabolic Process (GO:0010498)	2/220	0.11899988612580666	0.2086146677018673	0	0	3.480592801693719	7.408903802029005	RCAN3;AGAP3
Positive Regulation Of Lymphocyte Activation (GO:0051251)	1/47	0.11945811977341562	0.2086146677018673	0	0	8.162428219852337	17.34344121433972	LCK
Positive Regulation Of TOR Signaling (GO:0032008)	1/47	0.11945811977341562	0.2086146677018673	0	0	8.162428219852337	17.34344121433972	LAMTOR1
Response To Organonitrogen Compound (GO:0010243)	1/47	0.11945811977341562	0.2086146677018673	0	0	8.162428219852337	17.34344121433972	RCAN3
Cellular Defense Response (GO:0006968)	1/48	0.1218411792961756	0.2087040296078032	0	0	7.988358089120835	16.815788479202197	KLRC3
Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	1/48	0.1218411792961756	0.2087040296078032	0	0	7.988358089120835	16.815788479202197	LCK
Cytoplasmic Microtubule Organization (GO:0031122)	1/48	0.1218411792961756	0.2087040296078032	0	0	7.988358089120835	16.815788479202197	CLIP2
Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)	1/48	0.1218411792961756	0.2087040296078032	0	0	7.988358089120835	16.815788479202197	COPG2
Neurogenesis (GO:0022008)	1/49	0.12421790857292911	0.21176195842432677	0	0	7.821540880503145	16.313528042717785	METTL14
Steroid Biosynthetic Process (GO:0006694)	1/50	0.1265883240687765	0.21176925241412142	0	0	7.661532537543319	15.834970375184442	OSBPL3
Intracellular Iron Ion Homeostasis (GO:0006879)	1/50	0.1265883240687765	0.21176925241412142	0	0	7.661532537543319	15.834970375184442	ABCB7
Blood Circulation (GO:0008015)	1/50	0.1265883240687765	0.21176925241412142	0	0	7.661532537543319	15.834970375184442	RANGRF
Nucleocytoplasmic Transport (GO:0006913)	1/50	0.1265883240687765	0.21176925241412142	0	0	7.661532537543319	15.834970375184442	NUP205
Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)	1/51	0.1289524422762036	0.21274181721143265	0	0	7.507924528301887	15.378568956697888	KLRC3
Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)	1/51	0.1289524422762036	0.21274181721143265	0	0	7.507924528301887	15.378568956697888	RANGRF
Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078)	1/51	0.1289524422762036	0.21274181721143265	0	0	7.507924528301887	15.378568956697888	RANGRF
Endosome Organization (GO:0007032)	1/53	0.13366185231401212	0.21949973912117585	0	0	7.218432510885341	14.526677903865671	LAMTOR1
Organelle Disassembly (GO:1903008)	1/54	0.13600717688085265	0.2213207696515693	0	0	7.0818796724813105	14.128687210183033	PELO
Peptidyl-Tyrosine Modification (GO:0018212)	1/54	0.13600717688085265	0.2213207696515693	0	0	7.0818796724813105	14.128687210183033	LCK
Purine Ribonucleotide Biosynthetic Process (GO:0009152)	1/55	0.13834626953351245	0.224108436619898	0	0	6.950384346610762	13.747829218667999	PAICS
Peptide Metabolic Process (GO:0006518)	1/56	0.14067914651365568	0.2268609659994988	0	0	6.823670668953688	13.383084716807275	ERAP2
Positive Regulation Of Programmed Cell Death (GO:0043068)	2/245	0.14165468230106662	0.22740975903041188	0	0	3.1185501741057298	6.094779067136429	FCER2;DIABLO
Membrane Lipid Biosynthetic Process (GO:0046467)	1/57	0.1430058240466105	0.22855395093163644	0	0	6.701482479784366	13.033511707426955	SGPP1
Positive Regulation Of Type II Interferon Production (GO:0032729)	1/58	0.14532631826774292	0.2312303197326754	0	0	6.583581595498179	12.698238337093317	MYDGF
Positive Regulation Of Proteolysis (GO:0045862)	1/59	0.14764064534934584	0.2338732346684328	0	0	6.469746258945999	12.376456572299608	RCAN3
protein-DNA Complex Organization (GO:0071824)	1/60	0.14994882131606077	0.2364831631328183	0	0	6.359769747361688	12.067416554890574	CBX5
Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	1/62	0.15454678410953343	0.2426655645228639	0	0	6.150634085988246	11.484823277475583	LCK
Cellular Component Assembly (GO:0022607)	2/260	0.15566525280219917	0.24335441267767383	0	0	2.9350029815146095	5.459244643226481	CD3G;ESPN
Protein N-linked Glycosylation (GO:0006487)	1/64	0.1591203344708972	0.24767425974165738	0	0	5.954776879305181	10.945442883265992	MGAT5
Monocarboxylic Acid Biosynthetic Process (GO:0072330)	1/65	0.16139799477052716	0.25013195726341436	0	0	5.861438679245283	10.690572191682948	OSBPL3
Response To Reactive Oxygen Species (GO:0000302)	1/66	0.16366959960719915	0.2525591235317987	0	0	5.770972423802612	10.444914844508016	AGAP3
Extrinsic Apoptotic Signaling Pathway (GO:0097191)	1/67	0.1659351647622365	0.25278633610587514	0	0	5.683247570040023	10.208011388204676	DIABLO
Peptidyl-Tyrosine Phosphorylation (GO:0018108)	1/67	0.1659351647622365	0.25278633610587514	0	0	5.683247570040023	10.208011388204676	LCK
tRNA Modification (GO:0006400)	1/67	0.1659351647622365	0.25278633610587514	0	0	5.683247570040023	10.208011388204676	MTO1
B Cell Differentiation (GO:0030183)	1/68	0.16819470601465605	0.2547196026109193	0	0	5.598141368628555	9.979431577576143	BLNK
Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	3/525	0.16862722295750804	0.2547196026109193	0	0	2.1888663511381563	3.8963239034971995	MYDGF;LCK;LAMTOR1
Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	1/69	0.17044823907414808	0.2553157723370084	0	0	5.5155382907880135	9.758772127979919	MYDGF
Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)	1/69	0.17044823907414808	0.2553157723370084	0	0	5.5155382907880135	9.758772127979919	RANGRF
Cholesterol Homeostasis (GO:0042632)	1/72	0.1771729455832538	0.2631863672979455	0	0	5.28169014084507	9.140645755790116	LAMTOR1
Second-Messenger-Mediated Signaling (GO:0019932)	1/72	0.1771729455832538	0.2631863672979455	0	0	5.28169014084507	9.140645755790116	RCAN3
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	2/284	0.17860192200640423	0.2632218507754941	0	0	2.6819421713038736	4.6199024517703675	LCK;BLNK
Sterol Homeostasis (GO:0055092)	1/73	0.1794026022045267	0.2632218507754941	0	0	5.2080712788259955	8.948106135360762	LAMTOR1
Cellular Response To Reactive Oxygen Species (GO:0034614)	1/73	0.1794026022045267	0.2632218507754941	0	0	5.2080712788259955	8.948106135360762	AGAP3
Regulation Of mRNA Stability (GO:0043488)	1/74	0.18162632858411698	0.2643179903785117	0	0	5.1364693719307315	8.761809189641154	METTL14
Import Into Nucleus (GO:0051170)	1/74	0.18162632858411698	0.2643179903785117	0	0	5.1364693719307315	8.761809189641154	RANGRF
Sphingolipid Biosynthetic Process (GO:0030148)	1/77	0.1882620809769539	0.269591299958998	0	0	4.932969215491559	8.237665132225366	SGPP1
Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243)	1/77	0.1882620809769539	0.269591299958998	0	0	4.932969215491559	8.237665132225366	INTS6
Regulation Of T Cell Proliferation (GO:0042129)	1/77	0.1882620809769539	0.269591299958998	0	0	4.932969215491559	8.237665132225366	MYDGF
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	1/77	0.1882620809769539	0.269591299958998	0	0	4.932969215491559	8.237665132225366	MYDGF
Organonitrogen Compound Catabolic Process (GO:1901565)	1/78	0.19046224080885596	0.2704746822644839	0	0	4.868659642244548	8.073704687210991	ERAP2
Regulation Of TOR Signaling (GO:0032006)	1/78	0.19046224080885596	0.2704746822644839	0	0	4.868659642244548	8.073704687210991	LAMTOR1
Regulation Of Intracellular Signal Transduction (GO:1902531)	2/297	0.1912426423571763	0.2704746822644839	0	0	2.562059973924381	4.238191066736222	RCAN3;ARHGEF40
Protein Import Into Nucleus (GO:0006606)	1/79	0.19265654742302626	0.2704746822644839	0	0	4.805999032414126	7.914741351307627	RANGRF
Positive Regulation Of Protein Localization To Membrane (GO:1905477)	1/79	0.19265654742302626	0.2704746822644839	0	0	4.805999032414126	7.914741351307627	RANGRF
Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	1/80	0.19484501606792146	0.2724785771574839	0	0	4.744924767136374	7.760565621373132	RANGRF
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	1/83	0.2013755464220889	0.27788949139185354	0	0	4.570639668660838	7.3248327414165475	LCK
Ribosomal Small Subunit Biogenesis (GO:0042274)	1/84	0.20354081521299808	0.27788949139185354	0	0	4.51534439645374	7.187925847991766	NGDN
Positive Regulation Of MAPK Cascade (GO:0043410)	2/310	0.20400405407979397	0.27788949139185354	0	0	2.4522977022977024	3.898210223353809	MYDGF;LAMTOR1
Calcium-Mediated Signaling (GO:0019722)	1/85	0.2057003218403385	0.27788949139185354	0	0	4.4613656783468105	7.054913327861288	RCAN3
Establishment Of Protein Localization To Organelle (GO:0072594)	1/85	0.2057003218403385	0.27788949139185354	0	0	4.4613656783468105	7.054913327861288	RANGRF
Cellular Respiration (GO:0045333)	1/85	0.2057003218403385	0.27788949139185354	0	0	4.4613656783468105	7.054913327861288	LYRM7
Positive Regulation Of Protein Localization (GO:1903829)	1/85	0.2057003218403385	0.27788949139185354	0	0	4.4613656783468105	7.054913327861288	RANGRF
Positive Regulation Of Amide Metabolic Process (GO:0034250)	1/85	0.2057003218403385	0.27788949139185354	0	0	4.4613656783468105	7.054913327861288	METTL14
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)	1/85	0.2057003218403385	0.27788949139185354	0	0	4.4613656783468105	7.054913327861288	PELO
Regulation Of Type II Interferon Production (GO:0032649)	1/87	0.210002108814943	0.2826344171268782	0	0	4.35717419921018	6.799970348375583	MYDGF
ERAD Pathway (GO:0036503)	1/89	0.2142810272062562	0.2873131376023959	0	0	4.257718696397942	6.55887478187328	RCAN3
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108)	1/90	0.21641194796983468	0.28801292703792125	0	0	4.209667161331355	6.443196670460662	LYRM7
Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	1/90	0.21641194796983468	0.28801292703792125	0	0	4.209667161331355	6.443196670460662	MYDGF
B Cell Activation (GO:0042113)	1/92	0.22065678694231974	0.2921315862083349	0	0	4.116732324279494	6.2209868160475805	BLNK
Protein O-linked Glycosylation (GO:0006493)	1/93	0.2227707347342889	0.2921315862083349	0	0	4.071780147662018	6.1142344674930955	GALNT7
Regulation Of Endothelial Cell Proliferation (GO:0001936)	1/93	0.2227707347342889	0.2921315862083349	0	0	4.071780147662018	6.1142344674930955	MYDGF
Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	1/93	0.2227707347342889	0.2921315862083349	0	0	4.071780147662018	6.1142344674930955	MYDGF
Sphingolipid Metabolic Process (GO:0006665)	1/94	0.22487905441669934	0.2927516417497395	0	0	4.027794684520186	6.010245250282423	SGPP1
Vesicle Organization (GO:0016050)	1/94	0.22487905441669934	0.2927516417497395	0	0	4.027794684520186	6.010245250282423	LAMTOR1
Mitochondrial Translation (GO:0032543)	1/98	0.23325634531533673	0.3025571435611976	0	0	3.8609219996109707	5.6200246083287	PTCD3
Axon Development (GO:0061564)	1/99	0.23533674409116798	0.30415362593732176	0	0	3.8213323065075087	5.528466035409756	CRTAC1
ncRNA Processing (GO:0034470)	1/100	0.23741160244685378	0.3057314880430707	0	0	3.7825424051839147	5.43914439332398	INTS6
Activation Of GTPase Activity (GO:0090630)	1/102	0.24154475557916438	0.30993914873598866	0	0	3.7072669531104054	5.266916012992776	AGAP3
Mitochondrial Gene Expression (GO:0140053)	1/103	0.24360307918918833	0.31146393696331937	0	0	3.6707362190159083	5.183869127170332	PTCD3
Positive Regulation Of Vasculature Development (GO:1904018)	1/104	0.24565591998779918	0.31297088738659107	0	0	3.6349148195640226	5.102778558422387	MYDGF
Cellular Response To Organonitrogen Compound (GO:0071417)	1/105	0.24770329237259123	0.3133490412345854	0	0	3.5997822931785195	5.023581327863361	LAMTOR1
Intrinsic Apoptotic Signaling Pathway (GO:0097193)	1/105	0.24770329237259123	0.3133490412345854	0	0	3.5997822931785195	5.023581327863361	DIABLO
Positive Regulation Of T Cell Activation (GO:0050870)	1/107	0.25178168885115515	0.31627313897794224	0	0	3.531505873976504	4.870627760669909	LCK
Negative Regulation Of Translation (GO:0017148)	1/107	0.25178168885115515	0.31627313897794224	0	0	3.531505873976504	4.870627760669909	METTL14
Positive Regulation Of Translation (GO:0045727)	1/108	0.25381274145450977	0.3177096553871136	0	0	3.498324810439076	4.796757877346515	METTL14
Positive Regulation Of Cellular Component Organization (GO:0051130)	1/113	0.2638871142135861	0.3291692922942991	0	0	3.341307277628032	4.451402708485304	ABCB7
Response To Endoplasmic Reticulum Stress (GO:0034976)	1/114	0.26588590923208694	0.33051095661488583	0	0	3.3115712138921354	4.38679856497224	RCAN3
Cellular Response To Oxidative Stress (GO:0034599)	1/117	0.2718503869297767	0.3367558426327338	0	0	3.2254391672088483	4.2011455207148956	AGAP3
Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	1/118	0.2738279567355554	0.3368742560526764	0	0	3.1977100467666504	4.14185077378919	ARHGEF40
Ribonucleoprotein Complex Biogenesis (GO:0022613)	1/118	0.2738279567355554	0.3368742560526764	0	0	3.1977100467666504	4.14185077378919	NGDN
Positive Regulation Of Angiogenesis (GO:0045766)	1/119	0.27580025484775794	0.3381386686147169	0	0	3.1704509114166934	4.0837893042591595	MYDGF
Protein Localization To Nucleus (GO:0034504)	1/122	0.2816856569494322	0.34417564910544957	0	0	3.091376890690784	3.916661751538747	RANGRF
Organonitrogen Compound Biosynthetic Process (GO:1901566)	1/123	0.2836370059612168	0.34421033265801904	0	0	3.065883080729972	3.86319665424253	SGPP1
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	1/123	0.2836370059612168	0.34421033265801904	0	0	3.065883080729972	3.86319665424253	MYDGF
Neuron Projection Guidance (GO:0097485)	1/124	0.28558315190096645	0.34540124452887155	0	0	3.0408038042644576	3.8108023535104274	ARHGEF40
Negative Regulation Of DNA-templated Transcription (GO:0045892)	4/1025	0.29932145276896005	0.3603637880446849	0	0	1.4828599412340842	1.7886808089997617	CBX5;ZNF318;ZNF566;ETV6
Cellular Response To Oxygen-Containing Compound (GO:1901701)	2/406	0.29996762245060365	0.3603637880446849	0	0	1.8604341203351105	2.240112883618085	AGAP3;LAMTOR1
Dephosphorylation (GO:0016311)	1/147	0.32893933135265674	0.3938470923887997	0	0	2.5588007237012147	2.8450843342478453	SGPP1
Axon Guidance (GO:0007411)	1/149	0.33258501155690634	0.39688478045790826	0	0	2.523967363590005	2.7785341508286368	ARHGEF40
Regulation Of Cellular Component Organization (GO:0051128)	1/153	0.33981815033240975	0.4029032592784931	0	0	2.4570506454816288	2.6520044847533275	LAMTOR1
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	3/763	0.33987928576006954	0.4029032592784931	0	0	1.484984520123839	1.6025429726131695	CBX5;ZNF566;ETV6
Epithelium Development (GO:0060429)	1/154	0.3416143795485933	0.4036235903577439	0	0	2.440868171167838	2.621669923716089	RCAN3
Ribosome Biogenesis (GO:0042254)	1/155	0.34340581176294793	0.40440552832610316	0	0	2.424895858858123	2.5918315252533666	NGDN
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	2/456	0.3496710329126996	0.41043354027129986	0	0	1.6513046424940698	1.7351289489168455	CBX5;ZNF318
Protein Autophosphorylation (GO:0046777)	1/162	0.35581257486159346	0.414921504235995	0	0	2.3186452595804523	2.395974772962659	LCK
Regulation Of Macromolecule Metabolic Process (GO:0060255)	1/162	0.35581257486159346	0.414921504235995	0	0	2.3186452595804523	2.395974772962659	LAMTOR1
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	1/174	0.37654813075085225	0.43767607405456205	0	0	2.1565056167520993	2.106279312626439	METTL14
Positive Regulation Of Hydrolase Activity (GO:0051345)	1/176	0.37993977198367207	0.44018912093901164	0	0	2.131644204851752	2.062882763543687	RCAN3
RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)	1/180	0.3866688162461148	0.4451042965148203	0	0	2.0835880678823653	1.9797977210285784	METTL14
Endosomal Transport (GO:0016197)	1/180	0.3866688162461148	0.4451042965148203	0	0	2.0835880678823653	1.9797977210285784	LAMTOR1
Axonogenesis (GO:0007409)	1/188	0.3999125917510573	0.45887406361179006	0	0	1.9936434264958127	1.8271926941686925	ARHGEF40
Positive Regulation Of Protein Metabolic Process (GO:0051247)	1/196	0.4128755746659732	0.47073075073381654	0	0	1.9110788582486695	1.6905575642291697	METTL14
Endomembrane System Organization (GO:0010256)	1/196	0.4128755746659732	0.47073075073381654	0	0	1.9110788582486695	1.6905575642291697	LAMTOR1
Regulation Of Translation (GO:0006417)	1/202	0.4224170612953719	0.4800803426785496	0	0	1.8534685065239838	1.5972490164113076	METTL14
Regulation Of Angiogenesis (GO:0045765)	1/205	0.4271305664543781	0.4839010847805929	0	0	1.825934147243803	1.5532592505292342	MYDGF
Negative Regulation Of Cell Differentiation (GO:0045596)	1/207	0.4302519075388257	0.4858996305958978	0	0	1.8080234475178605	1.5248587891678478	METTL14
mRNA Splicing, Via Spliceosome (GO:0000398)	1/211	0.4364445960643826	0.49134328739323574	0	0	1.773225516621743	1.4701703517795999	METTL14
mRNA Processing (GO:0006397)	1/214	0.4410457119359288	0.4949666610440831	0	0	1.747984763929489	1.4309121331586434	METTL14
Positive Regulation Of Cell Motility (GO:2000147)	1/221	0.4516387447161736	0.5052708456512192	0	0	1.6917667238421956	1.344739109221068	MGAT5
Positive Regulation Of Protein Modification Process (GO:0031401)	1/225	0.4576031773054694	0.5103487148765048	0	0	1.6612196765498652	1.29866329225153	MYDGF
Regulation Of Cell Growth (GO:0001558)	1/227	0.4605614696066105	0.5120528140346787	0	0	1.6463516446819169	1.2764311611944925	LAMTOR1
Apoptotic Process (GO:0006915)	1/228	0.46203467137815313	0.5121003478432781	0	0	1.639015875654559	1.265509307378844	DIABLO
Positive Regulation Of Phosphorylation (GO:0042327)	1/231	0.46643062422231607	0.5153770477518184	0	0	1.617391304347826	1.2334969848349437	MYDGF
Translation (GO:0006412)	1/234	0.4707913156096618	0.5170039600866839	0	0	1.5963235889545713	1.2025749708888887	PTCD3
Positive Regulation Of GTPase Activity (GO:0043547)	1/234	0.4707913156096618	0.5170039600866839	0	0	1.5963235889545713	1.2025749708888887	AGAP3
Inflammatory Response (GO:0006954)	1/236	0.4736789905754069	0.5185843383057972	0	0	1.5825772782015255	1.1825419742151382	BLNK
Regulation Of Protein Phosphorylation (GO:0001932)	1/265	0.5138526612886141	0.5605941383844578	0	0	1.4066609491137794	0.936581172650636	MYDGF
Positive Regulation Of Signal Transduction (GO:0009967)	1/266	0.5151828813644878	0.5605941383844578	0	0	1.4012815948736206	0.9293766611111113	MGAT5
Chromatin Organization (GO:0006325)	1/268	0.5178326130498156	0.5617699256722243	0	0	1.3906437707582504	0.9151871570016189	CBX5
Positive Regulation Of Apoptotic Process (GO:0043065)	1/270	0.5204681295780846	0.5629232338034874	0	0	1.3801641299011012	0.9012839212101199	DIABLO
Positive Regulation Of Cell Migration (GO:0030335)	1/272	0.5230895056202313	0.5640543464218157	0	0	1.369839170089814	0.8876594680534714	MGAT5
Monoatomic Cation Transmembrane Transport (GO:0098655)	1/281	0.5347126979809235	0.5748562939254372	0	0	1.3252021563342318	0.8296105935785553	SLC39A3
Inorganic Cation Transmembrane Transport (GO:0098662)	1/284	0.5385249563316902	0.5772213603794762	0	0	1.3109540636042403	0.8113775758978068	SLC39A3
Regulation Of Apoptotic Process (GO:0042981)	2/705	0.5721835456153402	0.6114677890456471	0	0	1.0527957106904475	0.587771060460602	MYDGF;DIABLO
Supramolecular Fiber Organization (GO:0097435)	1/316	0.5773289338879788	0.6151302331306441	0	0	1.1758610362383948	0.6459511454563074	CLIP2
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	1/319	0.5807981627109118	0.6163831634223591	0	0	1.1645900083066334	0.6327822855659382	AGAP3
Positive Regulation Of Cytokine Production (GO:0001819)	1/320	0.5819483498233445	0.6163831634223591	0	0	1.160880108830662	0.628469821857854	MYDGF
Intracellular Protein Transport (GO:0006886)	1/325	0.5876529853125044	0.6205892883241197	0	0	1.142674120661542	0.6074668920761624	RANGRF
Protein-Containing Complex Assembly (GO:0065003)	1/328	0.5910390193827033	0.6223293204088465	0	0	1.132017771623103	0.5952978545589982	CD3G
Proteolysis (GO:0006508)	1/330	0.5932811986093892	0.6228582671617634	0	0	1.1250215059930033	0.5873588731990532	ERAP2
Protein Localization (GO:0008104)	1/351	0.6161076060138411	0.6449313536636114	0	0	1.056388140161725	0.5116443191109599	LAMTOR1
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	1/367	0.6326506274403757	0.6603175645004504	0	0	1.0093824105577895	0.46213255472702575	AGAP3
Positive Regulation Of Protein Phosphorylation (GO:0001934)	1/377	0.6426325469983865	0.6687861971669254	0	0	0.9820353271778403	0.4342385263840746	MYDGF
Negative Regulation Of Programmed Cell Death (GO:0043069)	1/381	0.6465503421545916	0.6709131086705618	0	0	0.9714995034756703	0.4236750283749132	MYDGF
DNA Damage Response (GO:0006974)	1/384	0.6494609940171793	0.6719856527692203	0	0	0.9637420562589291	0.4159631183299953	CBX5
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	5/2028	0.6514041364619572	0.6720538353123361	0	0	0.9040422891845814	0.3874951587921949	MYDGF;CBX5;ZNF566;MXD3;ETV6
Vesicle-Mediated Transport (GO:0016192)	1/411	0.6746201507442957	0.6940057872599364	0	0	0.899033594109526	0.35386455487022495	LAMTOR1
Phosphorylation (GO:0016310)	1/429	0.6903992162414722	0.7082032074912522	0	0	0.8604302592135425	0.3187767407189612	LCK
Regulation Of Cell Migration (GO:0030334)	1/434	0.6946473523850346	0.7105250061538354	0	0	0.8502767005098262	0.3097991396059419	MGAT5
Positive Regulation Of Gene Expression (GO:0010628)	1/480	0.7311399742901982	0.7451134265658972	0	0	0.7668097845353922	0.24012675568175545	METTL14
Negative Regulation Of Apoptotic Process (GO:0043066)	1/482	0.7326254920424463	0.7451134265658972	0	0	0.7635429333542542	0.23755396041958796	MYDGF
Protein Phosphorylation (GO:0006468)	1/500	0.7456376971972923	0.7561991376675089	0	0	0.7353196959957651	0.21582769686360218	LCK
Regulation Of DNA-templated Transcription (GO:0006355)	4/1922	0.7752051260020614	0.7839645059568868	0	0	0.7519499478623566	0.19146721500915798	CBX5;ZNF318;MXD3;ETV6
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	1/557	0.7828761760771543	0.789492031086257	0	0	0.6580019003664993	0.16106618938453174	ZNF318
Positive Regulation Of DNA-templated Transcription (GO:0045893)	2/1243	0.8571668713187632	0.8611643678343684	0	0	0.5797123907518751	0.08934681783165077	MYDGF;ZNF318
Protein Modification Process (GO:0036211)	1/711	0.8587588807733786	0.8611643678343684	0	0	0.5111878820090353	0.07783709327494193	LCK
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	1/938	0.9255346116334997	0.9255346116334997	0	0	0.3827752159642375	0.029620581580367327	MYDGF
