Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
T cell - Uterus	2/106	0.2786058760496411	0.6735537578353478	0	0	1.9528152260111022	2.495614134839167	CACNB1;CD3G
Splenic Endothelial cell - Spleen	2/106	0.2786058760496411	0.6735537578353478	0	0	1.9528152260111022	2.495614134839167	CALD1;EPB41L3
Natural Killer cell - Spleen	2/106	0.2786058760496411	0.6735537578353478	0	0	1.9528152260111022	2.495614134839167	CACNB1;KIR2DL4
T Follicular Regulatory Cell - Spleen	2/106	0.2786058760496411	0.6735537578353478	0	0	1.9528152260111022	2.495614134839167	CD4;ZBTB32
Cytotoxic Memory T Cell - Spleen	2/106	0.2786058760496411	0.6735537578353478	0	0	1.9528152260111022	2.495614134839167	CACNB1;ZBTB32
CD4-positive, Alpha-Beta Memory T cell - Lymph Node	2/106	0.2786058760496411	0.6735537578353478	0	0	1.9528152260111022	2.495614134839167	CD4;CD3G
CD8-positive, Alpha-Beta Memory T cell - Lymph Node	2/106	0.2786058760496411	0.6735537578353478	0	0	1.9528152260111022	2.495614134839167	CD4;CD3G
CD1c-positive Myeloid Dendritic cell - Lymph Node	2/106	0.2786058760496411	0.6735537578353478	0	0	1.9528152260111022	2.495614134839167	RASSF4;BTK
Gamma-Delta T cell - Lymph Node	2/106	0.2786058760496411	0.6735537578353478	0	0	1.9528152260111022	2.495614134839167	CD6;CD3G
Descending Thin Limb Cell Type 3 - Kidney	2/106	0.2786058760496411	0.6735537578353478	0	0	1.9528152260111022	2.495614134839167	CPQ;SLC16A12
CD8 T Cell memory - Bone Marrow	2/106	0.2786058760496411	0.6735537578353478	0	0	1.9528152260111022	2.495614134839167	GRK5;CD6
A8 Bistratified Small-Field cell - Eye	2/107	0.2822354798456088	0.6735537578353478	0	0	1.9341188021600393	2.4466864370710937	WDR1;RNF41
Regulatory T cell - Spleen	2/107	0.2822354798456088	0.6735537578353478	0	0	1.9341188021600393	2.4466864370710937	CACNB1;CD4
macrophage - Lymph Node	2/107	0.2822354798456088	0.6735537578353478	0	0	1.9341188021600393	2.4466864370710937	CD4;EPB41L3
T Follicular Helper cell - Lymph Node	2/107	0.2822354798456088	0.6735537578353478	0	0	1.9341188021600393	2.4466864370710937	CD4;CD3G
Lymph Node Tingible Body macrophage - Lymph Node	2/107	0.2822354798456088	0.6735537578353478	0	0	1.9341188021600393	2.4466864370710937	CD4;PDGFC
Centroblast - Lymph Node	2/107	0.2822354798456088	0.6735537578353478	0	0	1.9341188021600393	2.4466864370710937	BTK;HLA-E
Naive Thymus-Derived CD4-positive, Alpha-Beta T cell - Lymph Node	2/107	0.2822354798456088	0.6735537578353478	0	0	1.9341188021600393	2.4466864370710937	CD4;CD3G
T-helper 17 cell - Lymph Node	2/107	0.2822354798456088	0.6735537578353478	0	0	1.9341188021600393	2.4466864370710937	CD4;CD3G
Naive Thymus-Derived CD8-positive, Alpha-Beta T cell - Lymph Node	2/107	0.2822354798456088	0.6735537578353478	0	0	1.9341188021600393	2.4466864370710937	CD4;CD3G
Blood Vessel Endothelial cell - Thoracic Thymus	2/108	0.2858635946948559	0.6735537578353478	0	0	1.9157751410231472	2.399011265620926	EPB41L3;PAPLN
Thymic Interlobular fibroblast - Thoracic Thymus	2/108	0.2858635946948559	0.6735537578353478	0	0	1.9157751410231472	2.399011265620926	CALD1;PAPLN
CD8aa(II) thymocyte - Thoracic Thymus	2/108	0.2858635946948559	0.6735537578353478	0	0	1.9157751410231472	2.399011265620926	CD3G;IKZF2
CD141-positive Myeloid Dendritic cell - Lymph Node	2/108	0.2858635946948559	0.6735537578353478	0	0	1.9157751410231472	2.399011265620926	PDGFC;BTK
Retinal Bipolar neuron - Eye	2/110	0.29311409223789814	0.6735537578353478	0	0	1.8801069110347461	2.307254703127598	SLC24A2;MS4A2
Mature CD4 Single-Positive thymocyte - Thoracic Thymus	2/110	0.29311409223789814	0.6735537578353478	0	0	1.8801069110347461	2.307254703127598	CD6;CD3G
Neuro-Medullary Thymic Epithelial cell - Thoracic Thymus	2/110	0.29311409223789814	0.6735537578353478	0	0	1.8801069110347461	2.307254703127598	ENKD1;LRRC20
CD1c-positive Myeloid Dendritic cell - Blood	2/110	0.29311409223789814	0.6735537578353478	0	0	1.8801069110347461	2.307254703127598	BTK;TLR2
fibroblast - Small Intestine	1/100	0.6274146268959372	0.6735537578353478	0	0	1.0207200207200207	0.4758062593684267	FSTL1
fibroblasts - Small Intestine	1/100	0.6274146268959372	0.6735537578353478	0	0	1.0207200207200207	0.4758062593684267	FSTL1
Obsolete Muller cell - Eye	1/100	0.6274146268959372	0.6735537578353478	0	0	1.0207200207200207	0.4758062593684267	SLC24A2
Submucosal Gland Mucous cells - Respiratory System	1/100	0.6274146268959372	0.6735537578353478	0	0	1.0207200207200207	0.4758062593684267	C19ORF33
Myoepithelial cell - Respiratory System	1/100	0.6274146268959372	0.6735537578353478	0	0	1.0207200207200207	0.4758062593684267	ALDH3B2
Bronchioalveolar Stem cells - Respiratory System	1/100	0.6274146268959372	0.6735537578353478	0	0	1.0207200207200207	0.4758062593684267	ALOX15B
T cell - Respiratory System	1/100	0.6274146268959372	0.6735537578353478	0	0	1.0207200207200207	0.4758062593684267	CXCR3
Prickle cell - Skin	1/100	0.6274146268959372	0.6735537578353478	0	0	1.0207200207200207	0.4758062593684267	ALDH3B2
B cell - Spleen	1/100	0.6274146268959372	0.6735537578353478	0	0	1.0207200207200207	0.4758062593684267	ZNF860
Astro L1 FGFR3 SERPINI2 - Brain	1/100	0.6274146268959372	0.6735537578353478	0	0	1.0207200207200207	0.4758062593684267	TMEM232
Endocrine Lineage cell - Small Intestine	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	IL22RA1
endocrine - Small Intestine	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	IL22RA1
Kupffer cell - Liver	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	TMBIM1
Conventional Dendritic cell - Liver	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	EPB41L3
Regulatory T Cell - Placenta	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	ECHDC2
Semilunar cell - Eye	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	PLXDC2
Basal Cell Of Epithelium Of trachea - Respiratory System	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	ALDH3B2
Dense-Core Granulated Cell Of Epithelium Of trachea - Respiratory System	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	EGFL6
Serous Cell Of Epithelium Of trachea - Respiratory System	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	ALOX15B
Submucosal Gland Collecting Duct epithelium - Respiratory System	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	FAM81B
Basal Epithelial Cell Of Tracheobronchial tree - Respiratory System	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	ALDH3B2
Lung Neuroendocrine cell - Respiratory System	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	EGFL6
Brush Cell Of Trachebronchial tree - Respiratory System	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	MS4A2
Basal Cell Of Epithelium Of Lobular bronchiole - Respiratory System	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	ALDH3B2
Basal Cell Of Epithelium Of Terminal bronchiole - Respiratory System	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	ALDH3B2
Type II pneumocyte - Respiratory System	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	ALOX15B
basal - Respiratory System	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	ALDH3B2
Epidermal Langerhans cell - Skin	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	BTK
Group 1 Innate Lymphoid cell - Skin	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	CXCR3
Memory B cell - Spleen	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	ZNF860
Class Switched Memory B cell - Spleen	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	ZNF860
Adventitial Stromal Cell - Spleen	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	CALD1
Splenic Pericyte - Spleen	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	CALD1
Splenic White Pulp macrophage - Spleen	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	EPB41L3
Splenic Marginal Zone macrophage - Spleen	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	EPB41L3
Langerhans cell - Fallopian Tube	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	ALDH3B2
B cell - Lymph Node	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	BTK
Astro L1-6 FGFR3 AQP1 - Brain	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	FSTL1
Endo L2-5 NOSTRIN SRGN - Brain	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	GPR62
Pancreatic Goblet cell - Pancreas	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	ALDH3B2
Kidney Loop Of Henle Thin Descending Limb Epithelial cell - Kidney	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	CPQ
Kidney Collecting Duct Epithelial cell - Kidney	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	TBX2
Cytotoxic T cell - Kidney	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	IL12RB1
Basal Cell Of Prostate epithelium - Prostate Gland	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	C19ORF33
Basal Cell Of Prostatic urethra - Prostate Gland	1/101	0.6310842990861315	0.6735537578353478	0	0	1.0104615384615385	0.46513144110119997	C19ORF33
Paneth Cell Of Epithelium Proper Of Small intestine - Small Intestine	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	EPB41L3
absorptive - Small Intestine	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	EPB41L3
Paneth - Small Intestine	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	EPB41L3
Centrilobular Region hepatocyte - Liver	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	PYGL
Vein Endothelial cell - Liver	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	FEZ1
Stratified Cuboidal Epithelial cell - Liver	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	SEMA3B
Endothelial Cell Of artery - Liver	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	FEZ1
Portal fibroblast - Liver	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	SH3RF3
Epithelial Cell Of amnion - Placenta	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	ZNF26
Uterine NK Cells - Placenta	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	CALD1
Cytotoxic T Cell - Placenta	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	CD4
Hofbauer cell - Placenta	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	RNF19B
Flat Midget Bipolar cell - Eye	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	BMP7
Lens Fiber cell - Eye	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	FEZ1
Brush Cell Of trachea - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	MS4A2
Smooth Muscle Cell Of trachea - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	EGFL6
Pulmonary ionocyte - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	EGFL6
Serous Cell Of Epithelium Of bronchus - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	ALOX15B
Bronchial Smooth Muscle cell - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	EGFL6
Smooth Muscle cells - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	MYLK
Serous Cell Of Epithelium Of Terminal bronchiole - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	ALOX15B
Type I pneumocyte - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	CALD1
Pulmonary Venous Endothelial cell - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	EGFL6
Endothelial Cell Of Lymphatic vessel - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	EGFL6
Mesothelial Cell Of Visceral pleura - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	ALOX15B
basophil - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	MS4A2
granulocyte - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	BTK
Plasma cell - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	SEMA3B
Naive Thymus-Derived CD4-positive, Alpha-Beta T cell - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	CXCR3
Central Memory CD8-positive, Alpha-Beta T cell - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	CXCR3
Mucosal Invariant T cell - Respiratory System	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	CXCR3
Dermal Dendritic cell - Skin	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	BTK
macrophage - Skin	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	MS4A2
Cytotoxic T cell - Skin	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	CXCR3
Schwann cell - Skin	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	C19ORF33
Perineurial cells - Skin	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	MS4A2
Pericyte cell - Skin	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	SH3RF3
Subcutaneous Fat cell - Skin	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	BTK
Perineural cell - Skin	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	MS4A2
Naive B cell - Thoracic Thymus	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	ZNF860
Splenic Stromal Sheath Cell - Spleen	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	CALD1
Splenic Tingible Body macrophage - Spleen	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	RASSF4
Mantle Zone B Cell - Spleen	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	ZNF860
Cardiac Pacemaker Cell Of Sinoatrial node - Heart	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	RUNDC1
Telocyte (Interstitial Like Cell Of cajal) - Heart	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	PES1
lymphocyte - Heart	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	CD4
Heart Valve cell - Heart	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	PES1
Pericyte cell - Lymph Node	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	TBX2
Mast cell - Lymph Node	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	MS4A2
Inh L1-6 LAMP5 CA1 - Brain	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	SLC24A2
Inh L5-6 LAMP5 CRABP1 - Brain	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	LBH
Inh L1-2 VIP HTR3A - Brain	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	FAM81A
Inh L1 SST DEFB108B - Brain	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	TMEM232
Inh L1 VIP KLHDC8B - Brain	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	SLC24A2
Inh L6 SST TH - Brain	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	EGFL6
Exc L2 LINC00507 ATP7B - Brain	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	SLC24A2
Exc L5-6 THEMIS SMYD1 (L6 IT Car3) - Brain	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	SLC24A2
Exc L3-5 FEZF2 ASGR2 - Brain	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	MS4A2
Oligo L2-6 OPALIN FTH1P3 - Brain	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	DIP2C
Micro L1-6 TYROBP CD74 - Brain	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	BTK
Brush cell - Pancreas	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	BTK
B cell - Pancreas	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	CD3G
Detrusor Smooth Muscle Cell Of bladder - Urinary Bladder	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	MS4A2
Vascular Smooth Muscle Cell Of bladder - Urinary Bladder	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	TTC36
Capsule Mesenchymal Stromal cell - Kidney	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	FSCN1
Parietal Epithelial cell - Kidney	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	CPQ
Distal Convoluted Tubule Cell Type 1 - Kidney	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	SLC16A12
Kidney Interstitial myofibroblast - Kidney	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	GSN
CD8 T Cell Effector memory - Bone Marrow	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	CD6
Mature Natural Killer cell - Bone Marrow	1/102	0.6347180103488669	0.6735537578353478	0	0	1.0004061944656004	0.4547591025407283	CD6
Tuft cell - Small Intestine	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	DCAF15
Tuft cells - Small Intestine	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	DCAF15
Endothelial Cell Of Hepatic sinusoid - Liver	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	FEZ1
Hepatic Stellate cell - Liver	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	DIP2C
Retinal Blood Vessel Endothelial cell - Eye	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	HLA-E
Ciliated Columnar Cell Of Tracheobronchial tree - Respiratory System	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	FAM81B
Ciliated Cell Of The bronchus - Respiratory System	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	FAM81B
Ciliated Cuboidal epithelium - Respiratory System	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	FAM81B
Pericyte cell - Respiratory System	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	EGFL6
Merkel cell - Skin	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	USP49
Keratinocyte Stem cell - Skin	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	MS4A2
Skin fibroblast - Skin	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	GRK5
Mast cell - Skin	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	MS4A2
Group 2 Innate Lymphoid cell - Skin	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	CXCR3
Group 3 Innate Lymphoid cell - Skin	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	CXCR3
Plasma cell - Skin	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	IL12RB1
neuron - Skin	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	RUNDC1
Unswitched Memory B cell - Thoracic Thymus	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	ZNF860
Class Switched Memory B cell - Thoracic Thymus	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	ZNF860
Naive B cell - Spleen	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	ZNF860
Splenic Red Pulp macrophage - Spleen	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	EPB41L3
Splenic Perifollicular Zone macrophage - Spleen	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	EPB41L3
CD8-positive, Alpha-Beta Cytotoxic T cell - Spleen	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	CACNB1
Subcapsular Dendritic Cell - Spleen	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	UVRAG
T-helper 1 cell - Large Intestine	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	CD4
macrophage - Heart	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	CD4
neuronal - Heart	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	ASB11
Inh L1-2 VIP PTGER3 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	SBF2
Inh L1-3 VIP FNDC1 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	KCNK10
Inh L5-6 VIP COL4A3 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	SBF2
Inh L1-5 VIP CD27-AS1 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	ZNF813
Inh L2-5 VIP SOX11 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	TMEM232
Inh L2-3 SST NMU - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	SLC24A2
Inh L5-6 SST PAWR - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	TCEANC
Inh L5-6 SST KLHL1 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	TMEM232
Inh L5-6 PVALB ZFPM2-AS1 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	TMEM232
Inh L2 PVALB FRZB - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	RASSF4
Inh L1-2 SST CLIC6 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	ZNF26
Inh L5-6 PVALB GAPDHP60 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	SLC24A2
Inh L5-6 PVALB FAM150B - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	SLC24A2
Exc L2-3 LINC00507 DSG3 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	SOCS5
Exc L3 LAMP5 CARM1P1 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	TCEANC
Exc L3-5 RORB TNNT2 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	TMEM232
Exc L5 THEMIS VILL - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	FSTL1
Exc L5 RORB MED8 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	NLRP2
Exc L5 THEMIS FGF10 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	SOCS5
Exc L5-6 FEZF2 C9orf135-AS1 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	DIP2C
Exc L6 FEZF2 POGK - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	PSPH
OPC L1-6 PDGFRA COL20A1 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	NLGN2
Oligo L5-6 OPALIN LDLRAP1 - Brain	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	SLC24A2
Simple Columnar Epithelial cell - Pancreas	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	C19ORF33
macrophage - Pancreas	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	HLA-E
Fat cell - Pancreas	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	FSCN1
Myofibroblast Cell Of bladder - Urinary Bladder	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	AFF3
PI16+ Fibroblast Cell Of bladder - Urinary Bladder	1/103	0.638316111263599	0.6735537578353478	0	0	0.9905480140774259	0.4446784450634853	MS4A2
