Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
T cell - Pancreas	2/104	0.22710272202078732	0.47457352093090877	0	0	2.261781905744754	3.352758840356458	FASLG;CD3D
Memory B cell - Bone Marrow	2/104	0.22710272202078732	0.47457352093090877	0	0	2.261781905744754	3.352758840356458	FCER2;IGLL5
Megakaryocyte Progenitor cell - Bone Marrow	2/104	0.22710272202078732	0.47457352093090877	0	0	2.261781905744754	3.352758840356458	TFR2;ENDOD1
Regulatory T cell - Respiratory System	2/105	0.2302901276355313	0.47457352093090877	0	0	2.239709305626526	3.288823502606972	FASLG;CD3D
Uterine Smooth Muscle cell - Uterus	2/105	0.2302901276355313	0.47457352093090877	0	0	2.239709305626526	3.288823502606972	WDR1;MYLK
macrophage - Uterus	2/105	0.2302901276355313	0.47457352093090877	0	0	2.239709305626526	3.288823502606972	STARD5;RTN1
Germinal Center B cell - Spleen	2/105	0.2302901276355313	0.47457352093090877	0	0	2.239709305626526	3.288823502606972	FCER2;IGLL5
Superficial Zone B Cell - Spleen	2/105	0.2302901276355313	0.47457352093090877	0	0	2.239709305626526	3.288823502606972	FCER2;IGLL5
Pancreatic A cell - Pancreas	2/105	0.2302901276355313	0.47457352093090877	0	0	2.239709305626526	3.288823502606972	SSTR2;GRIA3
Plasma cell - Bone Marrow	2/105	0.2302901276355313	0.47457352093090877	0	0	2.239709305626526	3.288823502606972	IGLL5;PRDM1
Transitional Stage B cell - Bone Marrow	2/105	0.2302901276355313	0.47457352093090877	0	0	2.239709305626526	3.288823502606972	IGLL5;PRDM1
T Follicular Regulatory Cell - Spleen	2/106	0.23348052182953877	0.47457352093090877	0	0	2.218061178587494	3.226517385074586	UEVLD;CCR6
Cytotoxic Memory T Cell - Spleen	2/106	0.23348052182953877	0.47457352093090877	0	0	2.218061178587494	3.226517385074586	KLRK1;FASLG
CD1c-positive Myeloid Dendritic cell - Lymph Node	2/106	0.23348052182953877	0.47457352093090877	0	0	2.218061178587494	3.226517385074586	FCER2;BTK
CD8alpha-negative Thymic Conventional Dendritic cell - Thoracic Thymus	2/107	0.2366736163815643	0.47457352093090877	0	0	2.196825396825397	3.1657862770572205	BLNK;CCR6
CD4-positive, Alpha-Beta Cytotoxic T cell - Thoracic Thymus	2/107	0.2366736163815643	0.47457352093090877	0	0	2.196825396825397	3.1657862770572205	PRDM1;IL12RB1
CD8-positive, Alpha-Beta Memory T cell - Thoracic Thymus	2/107	0.2366736163815643	0.47457352093090877	0	0	2.196825396825397	3.1657862770572205	CD3G;CD3D
Natural Killer cell - Thoracic Thymus	2/107	0.2366736163815643	0.47457352093090877	0	0	2.196825396825397	3.1657862770572205	RTP4;KLRF1
Conventional Dendritic cell - Bone Marrow	2/108	0.23986912771457206	0.47850181662649166	0	0	2.175990290190886	3.10657822657537	FCER2;PRDM1
CD8alpha-positive Thymic Conventional Dendritic cell - Thoracic Thymus	2/109	0.24306677699777865	0.4789198703131013	0	0	2.15554462480188	3.048843425566626	BLNK;MRO
Mature CD8 Single-Positive thymocyte - Thoracic Thymus	2/110	0.24626628990260246	0.4789198703131013	0	0	2.1354775828460038	2.992534104932788	CD3G;CD3D
Naive Regulatory T cell - Thoracic Thymus	2/110	0.24626628990260246	0.4789198703131013	0	0	2.1354775828460038	2.992534104932788	MYDGF;FCMR
Follicular Dendritic cell - Lymph Node	2/110	0.24626628990260246	0.4789198703131013	0	0	2.1354775828460038	2.992534104932788	FCER2;KMO
CD1c-positive Myeloid Dendritic cell - Blood	2/110	0.24626628990260246	0.4789198703131013	0	0	2.1354775828460038	2.992534104932788	RTN1;BTK
CD4 T Cell Effector Memory CD45RA - Bone Marrow	2/112	0.2526698320362066	0.48891612499005976	0	0	2.0964380648591177	2.8840104206934374	LCK;CD3D
Follicular Dendritic cell - Spleen	2/114	0.25907764930349647	0.4988211456738962	0	0	2.058792815371763	2.7806621066801656	FCER2;IGLL5
CD4 T Cell memory - Bone Marrow	2/118	0.27189803767279896	0.5209135672246198	0	0	1.9873966525509175	2.5882425948253087	LCK;CD3D
Lymphocyte Of Large Intestine Lamina propria - Large Intestine	2/119	0.2751027091503298	0.5244568888727962	0	0	1.9703103913630229	2.542903797987965	KLRK1;CD3D
Bronchioalveolar Stem cells - Respiratory System	1/100	0.5814369585683391	0.6158044721276179	0	0	1.1585623678646935	0.6282336006501239	CTSE
T cell - Respiratory System	1/100	0.5814369585683391	0.6158044721276179	0	0	1.1585623678646935	0.6282336006501239	CD3D
Intermediate Cell Of Bladder urothelium - Urinary Bladder	1/100	0.5814369585683391	0.6158044721276179	0	0	1.1585623678646935	0.6282336006501239	BLNK
Kidney Loop Of Henle Thick Ascending Limb Epithelial cell - Kidney	1/100	0.5814369585683391	0.6158044721276179	0	0	1.1585623678646935	0.6282336006501239	BLNK
Endocrine Lineage cell - Small Intestine	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	EDN2
plasma - Small Intestine	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	IGLL5
endocrine - Small Intestine	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	EDN2
Conventional Dendritic cell - Liver	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	BLNK
Regulatory T Cell - Placenta	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	TUBGCP6
Rod Bipolar cell - Eye	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	SUCLG2
Corneal Endothelial cell - Eye	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	ZBTB33
Dense-Core Granulated Cell Of Epithelium Of trachea - Respiratory System	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	CRTAC1
Serous Cell Of Epithelium Of trachea - Respiratory System	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	CTSE
Tracheobronchial chondrocyte - Respiratory System	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	PCDH19
Lung Neuroendocrine cell - Respiratory System	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	CRTAC1
Type II pneumocyte - Respiratory System	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	CTSE
Mucosal Type Mast cell - Respiratory System	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	IGLL5
megakaryocyte - Respiratory System	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	PITPNM2
Epidermal Langerhans cell - Skin	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	BTK
Secretory cell - Skin	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	PITPNM2
erythrocyte - Spleen	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	CTSE
Dendritic Cell, human - Spleen	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	UEVLD
Myofibroblast cell - Spleen	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	MYLK
CD8+ T-cells - Fallopian Tube	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	CD3D
CD4+ T-cell - Fallopian Tube	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	CD3D
Astro L1-6 FGFR3 AQP1 - Brain	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	CDCA7L
Pancreatic Acinar cell - Pancreas	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	MRPL24
Dendritic cell - Pancreas	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	BTK
eosinophil - Blood	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	PYGL
basophil - Blood	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	PYGL
Epithelial Cell Of Proximal tubule - Kidney	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	SERPINF2
Kidney Loop Of Henle Thin Descending Limb Epithelial cell - Kidney	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	CPQ
Non-Classical monocyte - Kidney	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	CD3D
Natural Killer cell - Kidney	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	CD3D
Endocrine-Paracrine Cell Of Prostate gland - Prostate Gland	1/101	0.5850757117850449	0.6158044721276179	0	0	1.1469186046511628	0.6147644499074489	CRTAC1
myofibroblast - Small Intestine	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	MYLK
myofibroblasts - Small Intestine	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	MYLK
hepatocyte - Liver	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	KMO
Vein Endothelial cell - Liver	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	PDE1B
Endothelial Cell Of artery - Liver	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	PDE1B
Cytotoxic T Cell - Placenta	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	LCK
Hofbauer cell - Placenta	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	RNF19B
Pulmonary ionocyte - Respiratory System	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	CTSE
Serous Cell Of Epithelium Of bronchus - Respiratory System	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	CTSE
Club cell - Respiratory System	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	CTSE
Smooth Muscle cells - Respiratory System	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	MYLK
Serous Cell Of Epithelium Of Terminal bronchiole - Respiratory System	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	CTSE
Connective Tissue Type Mast cell - Respiratory System	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	IGLL5
basophil - Respiratory System	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	PDE1B
Naive Thymus-Derived CD4-positive, Alpha-Beta T cell - Respiratory System	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	CD3D
Dermal Dendritic cell - Skin	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	BTK
B cell - Skin	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	CD3D
Vascular Associated Smooth Muscle cell - Skin	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	MYLK
Secretory Epithelial cell - Fallopian Tube	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	LBH
Cardiac Pacemaker Cell Of Sinoatrial node - Heart	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	RUNDC1
Smooth Muscle Cell Of The Coronary artery - Heart	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	WDR1
Vascular Associated Smooth Muscle cell - Heart	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	WDR1
Telocyte (Interstitial Like Cell Of cajal) - Heart	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	PES1
Heart Valve cell - Heart	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	PES1
Inh L5-6 LAMP5 CRABP1 - Brain	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	LBH
Inh L1-6 VIP SLC7A6OS - Brain	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	PRDX4
Inh L1-2 VIP WNT4 - Brain	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	CRTAC1
Inh L3-5 VIP IGDCC3 - Brain	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	FAM151B
Inh L1-6 PVALB COL15A1 (Chandelier) - Brain	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	ARNT
Exc L2 LINC00507 ATP7B - Brain	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	MRO
Exc L6 FEZF2 PROKR2 - Brain	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	PPP2R3A
Exc L5 FEZF2 PKD2L1 - Brain	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	SBF2
Oligo L2-6 OPALIN MAP6D1 - Brain	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	PAQR6
Oligo L2-6 OPALIN FTH1P3 - Brain	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	PPP2R3A
VLMC L1-5 PDGFRA COLEC12 - Brain	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	CPQ
Brush cell - Pancreas	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	BTK
Pancreatic D cell - Pancreas	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	GRIA3
Lipofibroblast Cell Of bladder - Urinary Bladder	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	EPN3
Vascular Smooth Muscle Cell Of bladder - Urinary Bladder	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	TTC36
Capsule Mesenchymal Stromal cell - Kidney	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	AGAP3
Kidney Loop Of Henle Medullary Thick Ascending Limb Epithelial cell - Kidney	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	BLNK
Kidney Distal Convoluted Tubule Epithelial cell - Kidney	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	KMO
Renal Interstitial pericyte - Kidney	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	CPQ
Kidney Interstitial myofibroblast - Kidney	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	IGLL5
Plasmacytoid Dendritic Cell, human - Kidney	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	ZNF486
Plasma cell - Kidney	1/102	0.5886830128411195	0.6158044721276179	0	0	1.1355054110062168	0.6016673210935737	IGLL5
endothelial - Small Intestine	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	PYGL
Endothelial Cell Of Hepatic sinusoid - Liver	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	PDE1B
Wide Field cell - Eye	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	WDR1
Pericyte cell - Respiratory System	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	IGLL5
Resident Memory CD8 T cell - Respiratory System	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	CD3D
Merkel cell - Skin	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	USP49
Skin fibroblast - Skin	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	GRK5
Mast cell - Skin	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	PDE1B
neuron - Skin	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	RUNDC1
SOX9+ Epithelial cell - Uterus	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	HMGB3
Splenic Red Pulp macrophage - Spleen	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	RTN1
Splenic Red Pulp Stromal Cell - Spleen	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	ENDOD1
Stromal Cell - Spleen	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	RTN1
DEC205+ DC - Spleen	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	ENDOD1
Subcapsular Dendritic Cell - Spleen	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	UVRAG
T-helper 1 cell - Large Intestine	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	CD3D
neuronal - Heart	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	ASB11
Inh L1 PVALB SST ASIC4 - Brain	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	SBF2
Inh L1-2 VIP SCML4 - Brain	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	CPQ
Inh L1-5 VIP CD27-AS1 - Brain	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	NUP107
Inh L3-6 VIP UG0898H09 - Brain	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	WDR1
Inh L2-3 SST NMU - Brain	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	MRO
Inh L5-6 PVALB KCNIP2 - Brain	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	MRO
Inh L5-6 PVALB GAPDHP60 - Brain	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	MRO
Inh L5-6 PVALB FAM150B - Brain	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	MRO
Inh L5-6 PVALB MEPE - Brain	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	MRO
Exc L2-3 RORB CCDC68 - Brain	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	MYLK
Exc L5 THEMIS VILL - Brain	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	CDCA7L
Exc L5 THEMIS RGPD6 - Brain	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	MYLK
Exc L5 FEZF2 CSN1S1 - Brain	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	RTN1
Oligo L5-6 OPALIN LDLRAP1 - Brain	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	MRO
Simple Columnar Epithelial cell - Pancreas	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	RTP4
Type EC Enteroendocrine cell - Pancreas	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	SSTR2
macrophage - Pancreas	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	MRPL24
Basal Cell Of Bladder urothelium - Urinary Bladder	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	BLNK
Superficial Cell Of Bladder urothelium - Urinary Bladder	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	EPN3
CD141-positive Myeloid Dendritic cell - Blood	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	PYGL
Macula Densa Epithelial cell - Kidney	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	BLNK
Endothelial Cell Of Lymphatic vessel - Kidney	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	CDX2
Conventional Dendritic cell - Kidney	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	IL12RB1
Plasmacytoid Dendritic Cell, human - Bone Marrow	1/103	0.5922591320470021	0.6158044721276179	0	0	1.1243160054719563	0.5889291100516374	PDE8A
Retinal Ganglion cell - Eye	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	SF3A3
Corneal Epithelial cell - Eye	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	NUP107
Submucosal Gland Serous cells - Respiratory System	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	CTSE
Endothelial Cell Of artery - Respiratory System	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	CTSE
Tracheobronchial Smooth Muscle cell - Respiratory System	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	MYLK
Naive Thymus-Derived CD8-positive, Alpha-Beta T cell - Respiratory System	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	CD3D
B cell - Uterus	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	MORN3
Mast cell - Uterus	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	D2HGDH
Immature NK T cell - Thoracic Thymus	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	CD3D
Catecholaminergic Neuron - Spleen	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	CRTAC1
neutrophil - Spleen	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	RTN1
CD141-positive Myeloid Dendritic cell - Spleen	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	RTN1
Group 3 Innate Lymphoid Cell, human - Spleen	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	KLRK1
Naive Thymus-Derived CD4-positive, Alpha-Beta T cell - Spleen	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	PYROXD1
Naive Thymus-Derived CD8-positive, Alpha-Beta T cell - Spleen	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	PYROXD1
CD4-negative, CD8-negative, Alpha-Beta Intraepithelial T cell - Large Intestine	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	CD3D
Cytotoxic T cell - Large Intestine	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	CD3D
Inh L1-6 LAMP5 AARD - Brain	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	SBF2
Exc L2-3 RORB PTPN3 - Brain	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	GRIA3
Exc L3 THEMIS ENPEP - Brain	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	MYLK
Exc L5-6 THEMIS TNFAIP6 - Brain	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	CDCA7L
Exc L5-6 FEZF2 OR1L8 - Brain	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	ENDOD1
Exc L5-6 FEZF2 FILIP1L - Brain	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	TLN2
Exc L5-6 FEZF2 SH2D1B - Brain	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	ATL3
Oligo L3-6 OPALIN ENPP6 - Brain	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	MRO
Kidney Interstitial fibroblast - Kidney	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	CPQ
Common Myeloid progenitor - Bone Marrow	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	TFR2
Myeloid Progenitor (MOP) - Bone Marrow	1/104	0.5958043373752918	0.6158044721276179	0	0	1.1133438699480696	0.5765372837882271	PDE1B
Stem cell - Small Intestine	1/105	0.599318894592593	0.6158044721276179	0	0	1.1025827370304115	0.5644798504496215	FASLG
Epithelial Stem cells - Small Intestine	1/105	0.599318894592593	0.6158044721276179	0	0	1.1025827370304115	0.5644798504496215	FASLG
Hepatic Oval Stem cell - Liver	1/105	0.599318894592593	0.6158044721276179	0	0	1.1025827370304115	0.5644798504496215	RCAN3
Type I NK T cell - Liver	1/105	0.599318894592593	0.6158044721276179	0	0	1.1025827370304115	0.5644798504496215	BLNK
Plasmacytoid Dendritic cell - Respiratory System	1/105	0.599318894592593	0.6158044721276179	0	0	1.1025827370304115	0.5644798504496215	CD3D
CD8-positive, Alpha-Beta Memory T cell - Spleen	1/105	0.599318894592593	0.6158044721276179	0	0	1.1025827370304115	0.5644798504496215	FCMR
CD4-positive, Alpha-Beta Memory T cell - Spleen	1/105	0.599318894592593	0.6158044721276179	0	0	1.1025827370304115	0.5644798504496215	FCMR
CD4-positive, Alpha-Beta Intraepithelial T cell - Large Intestine	1/105	0.599318894592593	0.6158044721276179	0	0	1.1025827370304115	0.5644798504496215	CD3D
Regulatory T cell - Large Intestine	1/105	0.599318894592593	0.6158044721276179	0	0	1.1025827370304115	0.5644798504496215	CD3D
Cardiac Muscle cell - Heart	1/105	0.599318894592593	0.6158044721276179	0	0	1.1025827370304115	0.5644798504496215	ASB11
Dendritic Cell, human - Heart	1/105	0.599318894592593	0.6158044721276179	0	0	1.1025827370304115	0.5644798504496215	ELP6
Type B Pancreatic cell - Pancreas	1/105	0.599318894592593	0.6158044721276179	0	0	1.1025827370304115	0.5644798504496215	GRIA3
Descending Thin Limb Cell Type 2 - Kidney	1/105	0.599318894592593	0.6158044721276179	0	0	1.1025827370304115	0.5644798504496215	CPQ
Dendritic Cell, human - Liver	1/106	0.6028030670486915	0.6158044721276179	0	0	1.0920265780730898	0.5527453317519578	PDE1B
T cell - Uterus	1/106	0.6028030670486915	0.6158044721276179	0	0	1.0920265780730898	0.5527453317519578	CD3G
CD8-alpha-alpha-positive, Alpha-Beta Intraepithelial T cell - Large Intestine	1/106	0.6028030670486915	0.6158044721276179	0	0	1.0920265780730898	0.5527453317519578	CD3D
Surface Intraepithelial CD8+ Lymphocyte gamma/delta - Large Intestine	1/106	0.6028030670486915	0.6158044721276179	0	0	1.0920265780730898	0.5527453317519578	CD3D
CD8-alpha-beta-positive, Alpha-Beta Intraepithelial T cell - Large Intestine	1/106	0.6028030670486915	0.6158044721276179	0	0	1.0920265780730898	0.5527453317519578	CD3D
Marginal Reticular Cell - Lymph Node	1/106	0.6028030670486915	0.6158044721276179	0	0	1.0920265780730898	0.5527453317519578	FASLG
