Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation Of Lymphocyte Differentiation (GO:0045619)	1/19	0.10124684279753365	0.3184376507341784	0	0	9.944944944944945	22.7758508139741	PRDM1
Negative Regulation Of Telomere Maintenance Via Telomerase (GO:0032211)	1/19	0.10124684279753365	0.3184376507341784	0	0	9.944944944944945	22.7758508139741	TENT4B
Neuron Apoptotic Process (GO:0051402)	1/19	0.10124684279753365	0.3184376507341784	0	0	9.944944944944945	22.7758508139741	DIABLO
Regulation Of Nuclear Division (GO:0051783)	1/19	0.10124684279753365	0.3184376507341784	0	0	9.944944944944945	22.7758508139741	CDC25C
Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules (GO:0016338)	1/19	0.10124684279753365	0.3184376507341784	0	0	9.944944944944945	22.7758508139741	CLDN9
Protein Insertion Into Membrane (GO:0051205)	1/19	0.10124684279753365	0.3184376507341784	0	0	9.944944944944945	22.7758508139741	RTP4
Regulation Of Behavior (GO:0050795)	1/19	0.10124684279753365	0.3184376507341784	0	0	9.944944944944945	22.7758508139741	CNTNAP4
Embryonic Digestive Tract Development (GO:0048566)	1/19	0.10124684279753365	0.3184376507341784	0	0	9.944944944944945	22.7758508139741	RBPMS2
Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	2/98	0.10458613228492919	0.3223777519061638	0	0	3.7484848484848485	8.463120355325495	BTG2;MALSU1
Epithelial Cilium Movement Involved In Extracellular Fluid Movement (GO:0003351)	1/20	0.10628463801543638	0.3223777519061638	0	0	9.421052631578947	21.11855678854484	SPA17
DNA Unwinding Involved In DNA Replication (GO:0006268)	1/20	0.10628463801543638	0.3223777519061638	0	0	9.421052631578947	21.11855678854484	RECQL5
Activation Of Adenylate Cyclase Activity (GO:0007190)	1/20	0.10628463801543638	0.3223777519061638	0	0	9.421052631578947	21.11855678854484	AVPR2
Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0000289)	1/20	0.10628463801543638	0.3223777519061638	0	0	9.421052631578947	21.11855678854484	NLRP6
Protein Complex Oligomerization (GO:0051259)	2/100	0.10815754530207146	0.3223777519061638	0	0	3.6716141001855287	8.166280575904093	NLRP6;FUS
Zinc Ion Transmembrane Transport (GO:0071577)	1/21	0.11129444571169249	0.3223777519061638	0	0	8.94954954954955	19.64941553688831	SLC39A3
Regulation Of Neurotransmitter Transport (GO:0051588)	1/21	0.11129444571169249	0.3223777519061638	0	0	8.94954954954955	19.64941553688831	FER1L5
Positive Regulation Of Vacuole Organization (GO:0044090)	1/21	0.11129444571169249	0.3223777519061638	0	0	8.94954954954955	19.64941553688831	PIP4K2C
Porphyrin-Containing Compound Biosynthetic Process (GO:0006779)	1/21	0.11129444571169249	0.3223777519061638	0	0	8.94954954954955	19.64941553688831	RSAD1
Modulation By Symbiont Of Entry Into Host (GO:0052372)	1/21	0.11129444571169249	0.3223777519061638	0	0	8.94954954954955	19.64941553688831	FUCA2
Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971)	1/21	0.11129444571169249	0.3223777519061638	0	0	8.94954954954955	19.64941553688831	CDC25C
Regulation Of RNA Splicing (GO:0043484)	2/102	0.11176130217415785	0.3223777519061638	0	0	3.597818181818182	7.884222470928892	FUS;RBM22
mRNA Splicing, Via Spliceosome (GO:0000398)	3/211	0.11511320874194798	0.3223777519061638	0	0	2.60409315455187	5.629630690615375	RBM4B;BUD13;RBM22
Glucose Transmembrane Transport (GO:1904659)	1/22	0.11627641991829156	0.3223777519061638	0	0	8.522951522951523	18.3395591765212	SLC45A1
Hexose Transmembrane Transport (GO:0008645)	1/22	0.11627641991829156	0.3223777519061638	0	0	8.522951522951523	18.3395591765212	SLC45A1
Inositol Phosphate Metabolic Process (GO:0043647)	1/22	0.11627641991829156	0.3223777519061638	0	0	8.522951522951523	18.3395591765212	IPMK
Regulation Of Mitochondrial Translation (GO:0070129)	1/22	0.11627641991829156	0.3223777519061638	0	0	8.522951522951523	18.3395591765212	MALSU1
Postreplication Repair (GO:0006301)	1/22	0.11627641991829156	0.3223777519061638	0	0	8.522951522951523	18.3395591765212	UBE2V2
Regulation Of Protein Export From Nucleus (GO:0046825)	1/22	0.11627641991829156	0.3223777519061638	0	0	8.522951522951523	18.3395591765212	RBM22
peptidyl-L-cysteine S-palmitoylation (GO:0018230)	1/22	0.11627641991829156	0.3223777519061638	0	0	8.522951522951523	18.3395591765212	ZDHHC12
peptidyl-S-diacylglycerol-L-cysteine Biosynthetic Process From Peptidyl-Cysteine (GO:0018231)	1/22	0.11627641991829156	0.3223777519061638	0	0	8.522951522951523	18.3395591765212	ZDHHC12
Membrane Protein Ectodomain Proteolysis (GO:0006509)	1/22	0.11627641991829156	0.3223777519061638	0	0	8.522951522951523	18.3395591765212	SPPL2C
Protein Peptidyl-Prolyl Isomerization (GO:0000413)	1/22	0.11627641991829156	0.3223777519061638	0	0	8.522951522951523	18.3395591765212	PPIAL4H
Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	1/22	0.11627641991829156	0.3223777519061638	0	0	8.522951522951523	18.3395591765212	KCNA5
Intrinsic Apoptotic Signaling Pathway (GO:0097193)	2/105	0.11722506949571493	0.3234748379952511	0	0	3.4924977934686674	7.486726147621302	DIABLO;PDK1
mRNA Processing (GO:0006397)	3/214	0.11873145556988901	0.32383546858114515	0	0	2.566676812035306	5.469308549177579	RBM4B;BUD13;RBM22
Negative Regulation Of Translation (GO:0017148)	2/107	0.12090469538607766	0.32383546858114515	0	0	3.4256277056277056	7.237504133475709	BTG2;MALSU1
Zinc Ion Transport (GO:0006829)	1/23	0.12123071387909536	0.32383546858114515	0	0	8.135135135135135	17.16562180012738	SLC39A3
Histone mRNA Metabolic Process (GO:0008334)	1/23	0.12123071387909536	0.32383546858114515	0	0	8.135135135135135	17.16562180012738	TENT4B
Lymphocyte Activation Involved In Immune Response (GO:0002285)	1/23	0.12123071387909536	0.32383546858114515	0	0	8.135135135135135	17.16562180012738	GPR183
Microtubule Nucleation (GO:0007020)	1/23	0.12123071387909536	0.32383546858114515	0	0	8.135135135135135	17.16562180012738	TUBGCP6
Entrainment Of Circadian Clock By Photoperiod (GO:0043153)	1/23	0.12123071387909536	0.32383546858114515	0	0	8.135135135135135	17.16562180012738	RBM4B
Amyloid Fibril Formation (GO:1990000)	1/24	0.1261574800052537	0.32655807877466114	0	0	7.781041911476694	16.108502130987272	FUS
Lipid Translocation (GO:0034204)	1/24	0.1261574800052537	0.32655807877466114	0	0	7.781041911476694	16.108502130987272	ATP9A
mRNA Polyadenylation (GO:0006378)	1/24	0.1261574800052537	0.32655807877466114	0	0	7.781041911476694	16.108502130987272	TENT4B
Cell Morphogenesis Involved In Differentiation (GO:0000904)	1/24	0.1261574800052537	0.32655807877466114	0	0	7.781041911476694	16.108502130987272	DACT2
Photoperiodism (GO:0009648)	1/24	0.1261574800052537	0.32655807877466114	0	0	7.781041911476694	16.108502130987272	RBM4B
Multivesicular Body Sorting Pathway (GO:0071985)	1/24	0.1261574800052537	0.32655807877466114	0	0	7.781041911476694	16.108502130987272	EXPH5
Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751)	1/24	0.1261574800052537	0.32655807877466114	0	0	7.781041911476694	16.108502130987272	CDC25C
RNA Polyadenylation (GO:0043631)	1/25	0.1310568698603139	0.33046667615639497	0	0	7.456456456456457	15.152443590064317	TENT4B
Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357)	1/25	0.1310568698603139	0.33046667615639497	0	0	7.456456456456457	15.152443590064317	TENT4B
Inner Ear Morphogenesis (GO:0042472)	1/25	0.1310568698603139	0.33046667615639497	0	0	7.456456456456457	15.152443590064317	MYO3A
Bile Acid Biosynthetic Process (GO:0006699)	1/25	0.1310568698603139	0.33046667615639497	0	0	7.456456456456457	15.152443590064317	OSBPL3
Osteoclast Differentiation (GO:0030316)	1/25	0.1310568698603139	0.33046667615639497	0	0	7.456456456456457	15.152443590064317	GPR183
Regulation Of Cell Cycle Phase Transition (GO:1901987)	1/25	0.1310568698603139	0.33046667615639497	0	0	7.456456456456457	15.152443590064317	NEK11
Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627)	1/26	0.13592903418405253	0.331327020823628	0	0	7.157837837837838	14.284341073134291	PIP4K2C
Positive Regulation Of Monooxygenase Activity (GO:0032770)	1/26	0.13592903418405253	0.331327020823628	0	0	7.157837837837838	14.284341073134291	FCER2
Acute Inflammatory Response (GO:0002526)	1/26	0.13592903418405253	0.331327020823628	0	0	7.157837837837838	14.284341073134291	NLRP6
Protein Export From Nucleus (GO:0006611)	1/26	0.13592903418405253	0.331327020823628	0	0	7.157837837837838	14.284341073134291	RANBP3
Regulation Of Transcription By RNA Polymerase III (GO:0006359)	1/26	0.13592903418405253	0.331327020823628	0	0	7.157837837837838	14.284341073134291	ZC3H8
Cellular Response To Xenobiotic Stimulus (GO:0071466)	1/26	0.13592903418405253	0.331327020823628	0	0	7.157837837837838	14.284341073134291	RBM22
Regulation Of Vasoconstriction (GO:0019229)	1/26	0.13592903418405253	0.331327020823628	0	0	7.157837837837838	14.284341073134291	AVPR2
Positive Regulation Of Adenylate Cyclase Activity (GO:0045762)	1/26	0.13592903418405253	0.331327020823628	0	0	7.157837837837838	14.284341073134291	AVPR2
DNA Synthesis Involved In DNA Repair (GO:0000731)	1/27	0.14077412290727195	0.3375117291014512	0	0	6.882189882189882	13.4932121116735	WRNIP1
Peptidyl-Proline Modification (GO:0018208)	1/27	0.14077412290727195	0.3375117291014512	0	0	6.882189882189882	13.4932121116735	PPIAL4H
Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077)	1/27	0.14077412290727195	0.3375117291014512	0	0	6.882189882189882	13.4932121116735	PIP4K2C
Positive Regulation Of Filopodium Assembly (GO:0051491)	1/27	0.14077412290727195	0.3375117291014512	0	0	6.882189882189882	13.4932121116735	MYO3A
Regulation Of Chemotaxis (GO:0050920)	1/28	0.14559228516031275	0.3406859472751318	0	0	6.6269602936269605	12.769788872193134	GPR183
Golgi To Plasma Membrane Protein Transport (GO:0043001)	1/28	0.14559228516031275	0.3406859472751318	0	0	6.6269602936269605	12.769788872193134	GOLPH3L
Transcription By RNA Polymerase III (GO:0006383)	1/28	0.14559228516031275	0.3406859472751318	0	0	6.6269602936269605	12.769788872193134	ZC3H8
Regulation Of Glucose Metabolic Process (GO:0010906)	1/28	0.14559228516031275	0.3406859472751318	0	0	6.6269602936269605	12.769788872193134	PDK1
Positive Regulation Of Protein Import Into Nucleus (GO:0042307)	1/28	0.14559228516031275	0.3406859472751318	0	0	6.6269602936269605	12.769788872193134	RBM22
Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)	1/28	0.14559228516031275	0.3406859472751318	0	0	6.6269602936269605	12.769788872193134	FCER2
Potassium Ion Transport (GO:0006813)	2/122	0.1493347660808994	0.34772508493977133	0	0	2.995151515151515	5.695474515133547	KCNA5;LRRC55
Positive Regulation Of B Cell Proliferation (GO:0030890)	1/29	0.15038366921326862	0.34772508493977133	0	0	6.38996138996139	12.10620011280844	GPR183
Morphogenesis Of An Epithelium (GO:0002009)	1/29	0.15038366921326862	0.34772508493977133	0	0	6.38996138996139	12.10620011280844	RIPK4
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	2/124	0.1532228395523365	0.35043176518390223	0	0	2.94575260804769	5.525825230217425	LTK;BLNK
Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625)	1/30	0.1551484225344114	0.35043176518390223	0	0	6.169307238272755	11.495720878882548	DIABLO
Nucleic Acid Metabolic Process (GO:0090304)	1/30	0.1551484225344114	0.35043176518390223	0	0	6.169307238272755	11.495720878882548	RECQL5
Regulation Of Potassium Ion Transport (GO:0043266)	1/30	0.1551484225344114	0.35043176518390223	0	0	6.169307238272755	11.495720878882548	KCNA5
Cardiac Muscle Cell Action Potential Involved In Contraction (GO:0086002)	1/30	0.1551484225344114	0.35043176518390223	0	0	6.169307238272755	11.495720878882548	KCNA5
Protein Palmitoylation (GO:0018345)	1/30	0.1551484225344114	0.35043176518390223	0	0	6.169307238272755	11.495720878882548	ZDHHC12
Positive Regulation Of Mononuclear Cell Migration (GO:0071677)	1/31	0.15988669182841242	0.3529574140363067	0	0	5.963363363363364	10.932573768600097	CCR6
Bile Acid Metabolic Process (GO:0008206)	1/31	0.15988669182841242	0.3529574140363067	0	0	5.963363363363364	10.932573768600097	OSBPL3
Phospholipid Translocation (GO:0045332)	1/31	0.15988669182841242	0.3529574140363067	0	0	5.963363363363364	10.932573768600097	ATP9A
Central Nervous System Neuron Differentiation (GO:0021953)	1/31	0.15988669182841242	0.3529574140363067	0	0	5.963363363363364	10.932573768600097	BRINP3
Negative Regulation Of DNA Biosynthetic Process (GO:2000279)	1/31	0.15988669182841242	0.3529574140363067	0	0	5.963363363363364	10.932573768600097	TENT4B
Endodermal Cell Differentiation (GO:0035987)	1/31	0.15988669182841242	0.3529574140363067	0	0	5.963363363363364	10.932573768600097	LAMA3
Protein Homooligomerization (GO:0051260)	2/129	0.16302792068917454	0.35663034984852504	0	0	2.8290622763063706	5.131448779840776	NLRP6;FUS
Protein Targeting (GO:0006605)	2/129	0.16302792068917454	0.35663034984852504	0	0	2.8290622763063706	5.131448779840776	RTP4;ZDHHC12
Vesicle Budding From Membrane (GO:0006900)	1/32	0.16459862300701156	0.35663034984852504	0	0	5.770706190061029	10.411769846951126	GOLPH3L
Phosphatidylinositol 3-Kinase Signaling (GO:0014065)	1/32	0.16459862300701156	0.35663034984852504	0	0	5.770706190061029	10.411769846951126	LTK
Proteoglycan Biosynthetic Process (GO:0030166)	1/32	0.16459862300701156	0.35663034984852504	0	0	5.770706190061029	10.411769846951126	EXTL1
Positive Regulation Of Reproductive Process (GO:2000243)	1/33	0.16928436109152023	0.36142828919174935	0	0	5.59009009009009	9.928980323211665	TACR3
Positive Regulation Of RNA Metabolic Process (GO:0051254)	1/33	0.16928436109152023	0.36142828919174935	0	0	5.59009009009009	9.928980323211665	RBM22
ncRNA Catabolic Process (GO:0034661)	1/33	0.16928436109152023	0.36142828919174935	0	0	5.59009009009009	9.928980323211665	TENT4B
Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225)	1/33	0.16928436109152023	0.36142828919174935	0	0	5.59009009009009	9.928980323211665	ZDHHC12
Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	2/134	0.17294307311687387	0.3647213960498646	0	0	2.721212121212121	4.775163426047155	BLNK;CD3G
Regulation Of Metal Ion Transport (GO:0010959)	1/34	0.17394405042378158	0.3647213960498646	0	0	5.42042042042042	9.48043229213069	KCNA5
Organophosphate Biosynthetic Process (GO:0090407)	1/34	0.17394405042378158	0.3647213960498646	0	0	5.42042042042042	9.48043229213069	IPMK
Membrane Protein Proteolysis (GO:0033619)	1/34	0.17394405042378158	0.3647213960498646	0	0	5.42042042042042	9.48043229213069	SPPL2C
Microtubule Polymerization (GO:0046785)	1/34	0.17394405042378158	0.3647213960498646	0	0	5.42042042042042	9.48043229213069	TUBGCP6
Non-Membrane-Bounded Organelle Assembly (GO:0140694)	2/135	0.17493811758201602	0.3654957099481406	0	0	2.7006151742993847	4.708044497305505	TUBGCP6;CCDC61
Neutral Amino Acid Transport (GO:0015804)	1/35	0.17857783446536707	0.3660123663133618	0	0	5.260731319554849	9.062823482157956	SLC6A18
Macrophage Activation (GO:0042116)	1/35	0.17857783446536707	0.3660123663133618	0	0	5.260731319554849	9.062823482157956	FCER2
Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389)	1/35	0.17857783446536707	0.3660123663133618	0	0	5.260731319554849	9.062823482157956	CDC25C
Endoderm Formation (GO:0001706)	1/35	0.17857783446536707	0.3660123663133618	0	0	5.260731319554849	9.062823482157956	LAMA3
Potassium Ion Transmembrane Transport (GO:0071805)	2/137	0.17893937908653246	0.3660123663133618	0	0	2.6603367003367	4.577663161255457	KCNA5;LRRC55
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	2/137	0.17893937908653246	0.3660123663133618	0	0	2.6603367003367	4.577663161255457	BTG2;MALSU1
Base-Excision Repair (GO:0006284)	1/36	0.1831858560080366	0.37080873967024713	0	0	5.11016731016731	8.67325208629207	SMUG1
Positive Regulation Of RNA Splicing (GO:0033120)	1/36	0.1831858560080366	0.37080873967024713	0	0	5.11016731016731	8.67325208629207	RBM22
Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)	1/36	0.1831858560080366	0.37080873967024713	0	0	5.11016731016731	8.67325208629207	FUS
RNA Stabilization (GO:0043489)	1/37	0.18776825697049568	0.3713208891299908	0	0	4.967967967967968	8.309158689911323	FUS
Axonemal Dynein Complex Assembly (GO:0070286)	1/37	0.18776825697049568	0.3713208891299908	0	0	4.967967967967968	8.309158689911323	CFAP100
Protein Acylation (GO:0043543)	1/37	0.18776825697049568	0.3713208891299908	0	0	4.967967967967968	8.309158689911323	ZDHHC12
Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649)	1/37	0.18776825697049568	0.3713208891299908	0	0	4.967967967967968	8.309158689911323	FGF11
Positive Regulation Of Exocytosis (GO:0045921)	1/37	0.18776825697049568	0.3713208891299908	0	0	4.967967967967968	8.309158689911323	EXPH5
Establishment Of Protein Localization To Plasma Membrane (GO:0061951)	1/38	0.19232517847245678	0.3713208891299908	0	0	4.8334550766983195	7.968277926890248	GOLPH3L
G2/M Transition Of Mitotic Cell Cycle (GO:0000086)	1/38	0.19232517847245678	0.3713208891299908	0	0	4.8334550766983195	7.968277926890248	CDC25C
RNA 3'-End Processing (GO:0031123)	1/38	0.19232517847245678	0.3713208891299908	0	0	4.8334550766983195	7.968277926890248	TENT4B
Regulation Of Intracellular Transport (GO:0032386)	1/38	0.19232517847245678	0.3713208891299908	0	0	4.8334550766983195	7.968277926890248	ATP9A
Amino Acid Catabolic Process (GO:0009063)	1/38	0.19232517847245678	0.3713208891299908	0	0	4.8334550766983195	7.968277926890248	UROC1
Regulation Of Neurotransmitter Secretion (GO:0046928)	1/38	0.19232517847245678	0.3713208891299908	0	0	4.8334550766983195	7.968277926890248	FER1L5
Regulation Of Protein Import Into Nucleus (GO:0042306)	1/38	0.19232517847245678	0.3713208891299908	0	0	4.8334550766983195	7.968277926890248	RBM22
Membrane Assembly (GO:0071709)	1/38	0.19232517847245678	0.3713208891299908	0	0	4.8334550766983195	7.968277926890248	DMKN
Positive Regulation Of Cation Channel Activity (GO:2001259)	1/38	0.19232517847245678	0.3713208891299908	0	0	4.8334550766983195	7.968277926890248	LRRC55
Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)	1/39	0.1968567609736774	0.37881975384737265	0	0	4.706021811284969	7.648598029845743	NLRP6
Negative Regulation Of Protein Metabolic Process (GO:0051248)	2/147	0.19914298398551433	0.3799917396809871	0	0	2.475611285266458	3.994973645158732	BTG2;MALSU1
Defense Response To Symbiont (GO:0140546)	2/148	0.20117911487404466	0.3799917396809871	0	0	2.4585305105853053	3.9424003225050743	RTP4;NLRP6
mRNA 3'-End Processing (GO:0031124)	1/40	0.2013631441044547	0.3799917396809871	0	0	4.585123585123585	7.348326827498552	TENT4B
Cell Cycle G2/M Phase Transition (GO:0044839)	1/40	0.2013631441044547	0.3799917396809871	0	0	4.585123585123585	7.348326827498552	CDC25C
Regulation Of Small Molecule Metabolic Process (GO:0062012)	1/40	0.2013631441044547	0.3799917396809871	0	0	4.585123585123585	7.348326827498552	PDK1
Regulation Of Autophagosome Assembly (GO:2000785)	1/40	0.2013631441044547	0.3799917396809871	0	0	4.585123585123585	7.348326827498552	PIP4K2C
DNA Duplex Unwinding (GO:0032508)	1/41	0.20584446670437306	0.3810728260191717	0	0	4.47027027027027	7.065863017263707	RECQL5
Negative Regulation Of mRNA Catabolic Process (GO:1902373)	1/41	0.20584446670437306	0.3810728260191717	0	0	4.47027027027027	7.065863017263707	FUS
Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)	1/41	0.20584446670437306	0.3810728260191717	0	0	4.47027027027027	7.065863017263707	KCNA5
Lymphocyte Migration (GO:0072676)	1/41	0.20584446670437306	0.3810728260191717	0	0	4.47027027027027	7.065863017263707	CCR6
Regulation Of Amide Metabolic Process (GO:0034248)	1/41	0.20584446670437306	0.3810728260191717	0	0	4.47027027027027	7.065863017263707	RBM4B
Detection Of Chemical Stimulus Involved In Sensory Perception Of Bitter Taste (GO:0001580)	1/41	0.20584446670437306	0.3810728260191717	0	0	4.47027027027027	7.065863017263707	RTP4
Regulation Of Neurotransmitter Receptor Activity (GO:0099601)	1/42	0.21030086689722544	0.38445627229649026	0	0	4.361019556141508	6.7997717913514455	BEGAIN
Keratinocyte Differentiation (GO:0030216)	1/42	0.21030086689722544	0.38445627229649026	0	0	4.361019556141508	6.7997717913514455	EXPH5
Organic Hydroxy Compound Biosynthetic Process (GO:1901617)	1/42	0.21030086689722544	0.38445627229649026	0	0	4.361019556141508	6.7997717913514455	OSBPL3
Sensory Perception Of Bitter Taste (GO:0050913)	1/42	0.21030086689722544	0.38445627229649026	0	0	4.361019556141508	6.7997717913514455	RTP4
Regulation Of Filopodium Assembly (GO:0051489)	1/43	0.21473248206939247	0.3873008385194641	0	0	4.256971256971257	6.548764072815388	MYO3A
Negative Regulation Of BMP Signaling Pathway (GO:0030514)	1/43	0.21473248206939247	0.3873008385194641	0	0	4.256971256971257	6.548764072815388	RBPMS2
Regulation Of Cellular Component Size (GO:0032535)	1/43	0.21473248206939247	0.3873008385194641	0	0	4.256971256971257	6.548764072815388	MYO3A
DNA Metabolic Process (GO:0006259)	3/288	0.21892271559458026	0.3873008385194641	0	0	1.8930951231289233	2.875680605673553	BTG2;RECQL5;UBE2V2
Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)	1/44	0.2191394488033207	0.3873008385194641	0	0	4.157762413576367	6.311678755648487	RBM22
Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)	1/44	0.2191394488033207	0.3873008385194641	0	0	4.157762413576367	6.311678755648487	PIP4K2C
Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854)	1/44	0.2191394488033207	0.3873008385194641	0	0	4.157762413576367	6.311678755648487	PIP4K2C
Mitotic Spindle Assembly (GO:0090307)	1/44	0.2191394488033207	0.3873008385194641	0	0	4.157762413576367	6.311678755648487	CCDC61
Regulation Of B Cell Proliferation (GO:0030888)	1/44	0.2191394488033207	0.3873008385194641	0	0	4.157762413576367	6.311678755648487	GPR183
Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)	1/44	0.2191394488033207	0.3873008385194641	0	0	4.157762413576367	6.311678755648487	NLRP6
Embryonic Organ Morphogenesis (GO:0048562)	1/44	0.2191394488033207	0.3873008385194641	0	0	4.157762413576367	6.311678755648487	RBPMS2
Positive Regulation Of mRNA Catabolic Process (GO:0061014)	1/45	0.22352190294520075	0.3914979437812648	0	0	4.063063063063063	6.08746745368368	BTG2
Hexose Metabolic Process (GO:0019318)	1/45	0.22352190294520075	0.3914979437812648	0	0	4.063063063063063	6.08746745368368	FUCA2
Detection Of Chemical Stimulus Involved In Sensory Perception Of Taste (GO:0050912)	1/45	0.22352190294520075	0.3914979437812648	0	0	4.063063063063063	6.08746745368368	RTP4
B Cell Receptor Signaling Pathway (GO:0050853)	1/46	0.227879979649345	0.39324421266922366	0	0	3.9725725725725725	5.875181359575033	BLNK
Regulation Of mRNA Catabolic Process (GO:0061013)	1/46	0.227879979649345	0.39324421266922366	0	0	3.9725725725725725	5.875181359575033	CSDC2
Amino Acid Transport (GO:0006865)	1/46	0.227879979649345	0.39324421266922366	0	0	3.9725725725725725	5.875181359575033	SLC6A18
Antiviral Innate Immune Response (GO:0140374)	1/46	0.227879979649345	0.39324421266922366	0	0	3.9725725725725725	5.875181359575033	NLRP6
Cardiac Conduction (GO:0061337)	1/46	0.227879979649345	0.39324421266922366	0	0	3.9725725725725725	5.875181359575033	KCNA5
Protein Autophosphorylation (GO:0046777)	2/162	0.2299066004731588	0.3937538573295149	0	0	2.2418181818181817	3.2956568644635524	LTK;MYO3A
Nitrogen Compound Transport (GO:0071705)	2/163	0.2319710003315014	0.3937538573295149	0	0	2.2277809147374366	3.2551062968445184	SLC6A18;CD3G
Golgi To Plasma Membrane Transport (GO:0006893)	1/47	0.2322138132968934	0.3937538573295149	0	0	3.8860164512338424	5.673959884798431	GOLPH3L
Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)	1/47	0.2322138132968934	0.3937538573295149	0	0	3.8860164512338424	5.673959884798431	RBPMS2
Bicellular Tight Junction Assembly (GO:0070830)	1/47	0.2322138132968934	0.3937538573295149	0	0	3.8860164512338424	5.673959884798431	CLDN9
Regulation Of T Cell Differentiation (GO:0045580)	1/47	0.2322138132968934	0.3937538573295149	0	0	3.8860164512338424	5.673959884798431	PRDM1
Cellular Defense Response (GO:0006968)	1/48	0.23652353752819621	0.39875005606338554	0	0	3.803143569101016	5.483020803278797	CCR6
Cytoplasmic Microtubule Organization (GO:0031122)	1/48	0.23652353752819621	0.39875005606338554	0	0	3.803143569101016	5.483020803278797	TUBGCP6
Nuclear Export (GO:0051168)	1/49	0.24080928525036113	0.4024955196327465	0	0	3.7237237237237237	5.301651675040672	RANBP3
Proton Transmembrane Transport (GO:1902600)	1/49	0.24080928525036113	0.4024955196327465	0	0	3.7237237237237237	5.301651675040672	OTOP2
Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154)	1/49	0.24080928525036113	0.4024955196327465	0	0	3.7237237237237237	5.301651675040672	SH3RF1
Double-Strand Break Repair (GO:0006302)	2/168	0.24230983488090668	0.40384972480151116	0	0	2.16013143483023	3.062068528437037	RECQL5;UBE2V2
Steroid Biosynthetic Process (GO:0006694)	1/50	0.24507118869589983	0.40613780562918245	0	0	3.647545504688362	5.129202360192396	OSBPL3
Cell Chemotaxis (GO:0060326)	1/50	0.24507118869589983	0.40613780562918245	0	0	3.647545504688362	5.129202360192396	CCR6
Regulation Of Telomere Maintenance Via Telomerase (GO:0032210)	1/51	0.24930937929220168	0.40853744573917977	0	0	3.5744144144144143	4.965078469364473	TENT4B
Positive Regulation Of DNA Recombination (GO:0045911)	1/51	0.24930937929220168	0.40853744573917977	0	0	3.5744144144144143	4.965078469364473	FUS
Cholesterol Transport (GO:0030301)	1/51	0.24930937929220168	0.40853744573917977	0	0	3.5744144144144143	4.965078469364473	STARD5
Generation Of Neurons (GO:0048699)	2/172	0.25059657907087013	0.40853744573917977	0	0	2.1088770053475936	2.9184978482414348	LHX2;SH3RF1
Neuron Differentiation (GO:0030182)	2/173	0.2526698320362066	0.40853744573917977	0	0	2.0964380648591177	2.8840104206934374	LHX2;BRINP3
Regulation Of Peptide Hormone Secretion (GO:0090276)	1/52	0.2535239877989193	0.40853744573917977	0	0	3.504151210033563	4.808735611393264	KCNA5
Positive Regulation Of B Cell Activation (GO:0050871)	1/52	0.2535239877989193	0.40853744573917977	0	0	3.504151210033563	4.808735611393264	GPR183
Protein Transport (GO:0015031)	3/313	0.2560485740255546	0.40853744573917977	0	0	1.7382065699911216	2.368111964051838	SYNRG;GOLPH3L;CD3G
Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029)	1/53	0.25771514426355596	0.40853744573917977	0	0	3.4365904365904365	4.659674333934347	CDC25C
Tight Junction Assembly (GO:0120192)	1/53	0.25771514426355596	0.40853744573917977	0	0	3.4365904365904365	4.659674333934347	CLDN9
Actin Cytoskeleton Reorganization (GO:0031532)	1/53	0.25771514426355596	0.40853744573917977	0	0	3.4365904365904365	4.659674333934347	PLEK2
