Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of Protein Kinase A Signaling (GO:0010739)	1/9	0.05444636891138708	0.26631753532083424	0	0	20.191056910569106	58.76686098179612	ADRB2
Positive Regulation Of Transcription Of Nucleolar Large rRNA By RNA Polymerase I (GO:1901838)	1/9	0.05444636891138708	0.26631753532083424	0	0	20.191056910569106	58.76686098179612	SMARCB1
Negative Regulation Of Bone Resorption (GO:0045779)	1/9	0.05444636891138708	0.26631753532083424	0	0	20.191056910569106	58.76686098179612	P2RX7
Proteolysis (GO:0006508)	5/330	0.054794293405722165	0.26631753532083424	0	0	2.527601809954751	7.340583390492106	CAPN12;ERAP2;GZMA;ATG4A;PEPD
Regulation Of T Cell Activation (GO:0050863)	2/62	0.05666280486739288	0.26631753532083424	0	0	5.414207650273224	15.542226335103031	LCK;HLA-DOA
Translation (GO:0006412)	4/234	0.05795682245693323	0.26631753532083424	0	0	2.847246376811594	8.109119934531563	PTCD3;MRPS11;MRPL24;MRPL43
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	7/557	0.058495435123183656	0.26631753532083424	0	0	2.1022843822843824	5.967978695143927	SEC14L2;MED12;RXRB;SMARCD3;BCL3;RORA;POU3F3
Positive Regulation Of T Cell Differentiation (GO:0045582)	2/64	0.059932439714977526	0.26631753532083424	0	0	5.2390269698572185	14.745437115388127	SMARCB1;SMARCD3
Positive Regulation Of Macroautophagy (GO:0016239)	2/64	0.059932439714977526	0.26631753532083424	0	0	5.2390269698572185	14.745437115388127	SLC25A4;PAFAH1B2
Regulation Of Chromatin Binding (GO:0035561)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	MED9
Negative Regulation Of Interleukin-17 Production (GO:0032700)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	IFNG
Negative Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901029)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	SLC25A4
Negative Regulation Of Natural Killer Cell Mediated Immunity (GO:0002716)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	KIR2DL4
Negative Regulation Of Oxidoreductase Activity (GO:0051354)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	GZMA
SRP-dependent Cotranslational Protein Targeting To Membrane (GO:0006614)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	SRPRB
Negative Regulation Of Programmed Necrotic Cell Death (GO:0062099)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	SLC25A4
Regulation Of Microtubule Nucleation (GO:0010968)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	RANGRF
Aromatic Amino Acid Family Catabolic Process (GO:0009074)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	KMO
Phosphate Ion Transmembrane Transport (GO:0035435)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	SLC20A2
Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034391)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	IFNG
Cellular Response To Interleukin-12 (GO:0071349)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	STAT4
Positive Regulation Of MHC Class II Biosynthetic Process (GO:0045348)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	IFNG
Positive Regulation Of Actin Nucleation (GO:0051127)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	WHAMM
Positive Regulation Of Autophagy Of Mitochondrion (GO:1903599)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	SLC25A4
Response To Sterol (GO:0036314)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	RORA
Positive Regulation Of Cellular Respiration (GO:1901857)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	IFNG
Positive Regulation Of Cellular Senescence (GO:2000774)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	KIR2DL4
Surfactant Homeostasis (GO:0043129)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	NKIRAS2
Lipoprotein Catabolic Process (GO:0042159)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	ABHD17B
Protein Localization To Condensed Chromosome (GO:1903083)	1/10	0.060311427588576154	0.26631753532083424	0	0	17.946702800361336	50.39853526607874	BUB3
Positive Regulation Of Cellular Catabolic Process (GO:0031331)	3/146	0.06248334651567923	0.26631753532083424	0	0	3.4213142229671156	9.486808980157436	P2RX7;IFNG;PIK3C2A
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	6/456	0.06467619001474952	0.26631753532083424	0	0	2.1950282485875707	6.010782276660332	IFNG;TFDP2;BCL3;LANCL2;POU3F3;TRIM33
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	2/67	0.0649552393118687	0.26631753532083424	0	0	4.996469104665826	13.660630692693942	LCK;DIABLO
Protein Secretion (GO:0009306)	2/67	0.0649552393118687	0.26631753532083424	0	0	4.996469104665826	13.660630692693942	AP1G1;RAB12
Golgi To Lysosome Transport (GO:0090160)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	AP1G1
Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903037)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	LCK
Regulation Of Pseudopodium Assembly (GO:0031272)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	CDC42EP5
Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	PIK3C2A
Desensitization Of G Protein-Coupled Receptor Signaling Pathway (GO:0002029)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	ADRB2
Retinoic Acid Receptor Signaling Pathway (GO:0048384)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	RXRB
Positive Regulation Of Circadian Rhythm (GO:0042753)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	RORA
Sphingoid Metabolic Process (GO:0046519)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	KDSR
Positive Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902101)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	NSMCE2
Positive Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045842)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	NSMCE2
Positive Regulation Of Protein Maturation (GO:1903319)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	BAG2
Positive Regulation Of Pseudopodium Assembly (GO:0031274)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	CDC42EP5
Intrinsic Apoptotic Signaling Pathway In Response To Oxidative Stress (GO:0008631)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	DIABLO
Macrophage Activation Involved In Immune Response (GO:0002281)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	IFNG
Protein Localization To Kinetochore (GO:0034501)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	BUB3
Methylguanosine-Cap Decapping (GO:0110156)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	DCPS
Mitochondrial Genome Maintenance (GO:0000002)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	SLC25A4
Regulation Of Alcohol Biosynthetic Process (GO:1902930)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	SEC14L2
Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902991)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	TMED10
Negative Regulation Of Bone Remodeling (GO:0046851)	1/11	0.06614039888187752	0.26631753532083424	0	0	16.151219512195123	43.86631714557356	P2RX7
Cellular Response To Organic Cyclic Compound (GO:0071407)	3/152	0.06874526615516087	0.2754728028819768	0	0	3.2825447889511343	8.788512758481628	P2RX7;RORA;SSTR2
Negative Regulation Of Protein Binding (GO:0032091)	2/71	0.07186261735688376	0.2754728028819768	0	0	4.705868377286767	12.390547084273088	BAG2;ADRB2
DNA Conformation Change (GO:0071103)	1/12	0.07193350293635734	0.2754728028819768	0	0	14.682187730968218	38.64371128216157	ERCC3
Negative Regulation Of Mitochondrial Membrane Permeability (GO:0035795)	1/12	0.07193350293635734	0.2754728028819768	0	0	14.682187730968218	38.64371128216157	SLC25A4
Astrocyte Activation (GO:0048143)	1/12	0.07193350293635734	0.2754728028819768	0	0	14.682187730968218	38.64371128216157	IFNG
Positive Regulation Of Protein Localization To Cell Surface (GO:2000010)	1/12	0.07193350293635734	0.2754728028819768	0	0	14.682187730968218	38.64371128216157	RANGRF
Plasma Membrane Organization (GO:0007009)	2/72	0.07362537579347339	0.2754728028819768	0	0	4.638407494145199	12.100517598120662	P2RX7;WHAMM
Peptide Biosynthetic Process (GO:0043043)	3/158	0.07528095472746582	0.2754728028819768	0	0	3.1545187949880034	8.159251509736098	MRPS11;MRPL24;MRPL43
Protein Modification By Small Protein Conjugation (GO:0032446)	5/364	0.07635112496304945	0.2754728028819768	0	0	2.2842396011329322	5.876006532955003	HERC3;RNF34;NSMCE2;TRIM33;RNF220
Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806)	2/74	0.07719230796907652	0.2754728028819768	0	0	4.509107468123862	11.549877964792993	SMARCB1;SMARCD3
ATP Transport (GO:0015867)	1/13	0.07769095856744498	0.2754728028819768	0	0	13.4579945799458	34.3853967516103	SLC25A4
Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)	1/13	0.07769095856744498	0.2754728028819768	0	0	13.4579945799458	34.3853967516103	IFNG
Regulation Of Oxidoreductase Activity (GO:0051341)	1/13	0.07769095856744498	0.2754728028819768	0	0	13.4579945799458	34.3853967516103	GZMA
Peptidyl-Tyrosine Autophosphorylation (GO:0038083)	1/13	0.07769095856744498	0.2754728028819768	0	0	13.4579945799458	34.3853967516103	LCK
Plasma Membrane Tubulation (GO:0097320)	1/13	0.07769095856744498	0.2754728028819768	0	0	13.4579945799458	34.3853967516103	WHAMM
Regulation Of Transcription Of Nucleolar Large rRNA By RNA Polymerase I (GO:1901836)	1/13	0.07769095856744498	0.2754728028819768	0	0	13.4579945799458	34.3853967516103	SMARCB1
Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862)	1/13	0.07769095856744498	0.2754728028819768	0	0	13.4579945799458	34.3853967516103	LCK
Clathrin Coat Assembly (GO:0048268)	1/13	0.07769095856744498	0.2754728028819768	0	0	13.4579945799458	34.3853967516103	PIK3C2A
Endonucleolytic Cleavage Of Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)	1/13	0.07769095856744498	0.2754728028819768	0	0	13.4579945799458	34.3853967516103	TSR1
Endoplasmic Reticulum Mannose Trimming (GO:1904380)	1/13	0.07769095856744498	0.2754728028819768	0	0	13.4579945799458	34.3853967516103	EDEM3
Positive Regulation Of Protein Deacetylation (GO:0090312)	1/13	0.07769095856744498	0.2754728028819768	0	0	13.4579945799458	34.3853967516103	IFNG
Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768)	1/13	0.07769095856744498	0.2754728028819768	0	0	13.4579945799458	34.3853967516103	BTLA
Membrane Depolarization (GO:0051899)	1/13	0.07769095856744498	0.2754728028819768	0	0	13.4579945799458	34.3853967516103	P2RX7
Regulation Of cAMP-dependent Protein Kinase Activity (GO:2000479)	1/13	0.07769095856744498	0.2754728028819768	0	0	13.4579945799458	34.3853967516103	ADRB2
Regulation Of Cellular Ketone Metabolic Process (GO:0010565)	1/13	0.07769095856744498	0.2754728028819768	0	0	13.4579945799458	34.3853967516103	SIRT5
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	5/367	0.07844630008115276	0.2754728028819768	0	0	2.2649612331120292	5.765098607785943	RNF144B;HERC3;RNF34;AGAP3;KCTD6
Nucleosome Organization (GO:0034728)	2/75	0.07899601083470748	0.2754728028819768	0	0	4.4471143049629465	11.28836783294977	SMARCB1;SMARCD3
Positive Regulation Of Neurogenesis (GO:0050769)	2/75	0.07899601083470748	0.2754728028819768	0	0	4.4471143049629465	11.28836783294977	SMARCD3;IFNG
Transcription Initiation At RNA Polymerase II Promoter (GO:0006367)	2/76	0.08081289486781956	0.2754728028819768	0	0	4.386796632698272	11.03550780129008	ERCC3;MED9
Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243)	2/77	0.08264273048482002	0.2754728028819768	0	0	4.328087431693989	10.79091056297567	MED9;INTS6
Sphingolipid Biosynthetic Process (GO:0030148)	2/77	0.08264273048482002	0.2754728028819768	0	0	4.328087431693989	10.79091056297567	ORMDL2;KDSR
Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911)	1/14	0.08341298327902275	0.2754728028819768	0	0	12.422138836772984	30.855987998406988	KIR2DL4
MHC Class II Protein Complex Assembly (GO:0002399)	1/14	0.08341298327902275	0.2754728028819768	0	0	12.422138836772984	30.855987998406988	HLA-DOA
Regulation Of Leukocyte Activation (GO:0002694)	1/14	0.08341298327902275	0.2754728028819768	0	0	12.422138836772984	30.855987998406988	LCK
Negative Regulation Of Receptor Signaling Pathway Via STAT (GO:1904893)	1/14	0.08341298327902275	0.2754728028819768	0	0	12.422138836772984	30.855987998406988	BCL3
Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503)	1/14	0.08341298327902275	0.2754728028819768	0	0	12.422138836772984	30.855987998406988	HLA-DOA
Cellular Response To ATP (GO:0071318)	1/14	0.08341298327902275	0.2754728028819768	0	0	12.422138836772984	30.855987998406988	P2RX7
Centromere Complex Assembly (GO:0034508)	1/14	0.08341298327902275	0.2754728028819768	0	0	12.422138836772984	30.855987998406988	CENPI
Smooth Muscle Contraction (GO:0006939)	1/14	0.08341298327902275	0.2754728028819768	0	0	12.422138836772984	30.855987998406988	PIK3C2A
Positive Regulation Of Exosomal Secretion (GO:1903543)	1/14	0.08341298327902275	0.2754728028819768	0	0	12.422138836772984	30.855987998406988	IFNG
Positive Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034116)	1/14	0.08341298327902275	0.2754728028819768	0	0	12.422138836772984	30.855987998406988	LCK
Positive Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051044)	1/14	0.08341298327902275	0.2754728028819768	0	0	12.422138836772984	30.855987998406988	IFNG
Mitotic Recombination (GO:0006312)	1/14	0.08341298327902275	0.2754728028819768	0	0	12.422138836772984	30.855987998406988	NSMCE2
Regulation Of MHC Class II Biosynthetic Process (GO:0045346)	1/14	0.08341298327902275	0.2754728028819768	0	0	12.422138836772984	30.855987998406988	IFNG
Organonitrogen Compound Catabolic Process (GO:1901565)	2/78	0.08448529036186239	0.2754728028819768	0	0	4.270923209663503	10.554210784930882	ERAP2;RAB12
Vesicle Fusion (GO:0006906)	2/79	0.08634034947185978	0.2754728028819768	0	0	4.215243772620822	10.325063597677257	YIPF4;RAB12
Positive Regulation Of Protein Localization To Membrane (GO:1905477)	2/79	0.08634034947185978	0.2754728028819768	0	0	4.215243772620822	10.325063597677257	IFNG;RANGRF
Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	2/80	0.08820768506592373	0.2754728028819768	0	0	4.16099201345103	10.103143209351591	IFNG;RANGRF
Negative Regulation Of Epithelial Cell Differentiation (GO:0030857)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	IFNG
Regulation Of Cholesterol Biosynthetic Process (GO:0045540)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	SEC14L2
Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	ADRB2
Alpha-Beta T Cell Activation (GO:0046631)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	CD3D
Regulation Of Multicellular Organism Growth (GO:0040014)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	PPIB
Astrocyte Development (GO:0014002)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	IFNG
Branched-Chain Amino Acid Metabolic Process (GO:0009081)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	MCCC1
Cellular Glucuronidation (GO:0052695)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	UGT2B10
Cellular Response To Corticosteroid Stimulus (GO:0071384)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	SSTR2
Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	PIK3C2A
Cellular Response To Sterol (GO:0036315)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	RORA
Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	NSMCE2
Glucuronate Metabolic Process (GO:0019585)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	UGT2B10
Vasodilation (GO:0042311)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	ADRB2
Positive Regulation Of Transmembrane Transport (GO:0034764)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	P2RX7
Regulation Of Amyloid-Beta Clearance (GO:1900221)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	IFNG
Regulation Of Carbohydrate Metabolic Process (GO:0006109)	1/15	0.08909979332175584	0.2754728028819768	0	0	11.534262485481998	27.889826667906142	RORA
Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	2/83	0.09388115656584134	0.2754728028819768	0	0	4.006274033596438	9.477744995646319	RNF144B;BAG2
Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	2/83	0.09388115656584134	0.2754728028819768	0	0	4.006274033596438	9.477744995646319	RNF144B;BAG2
Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)	1/16	0.09475160358139108	0.2754728028819768	0	0	10.764769647696477	25.367142114588102	KIR2DL4
Regulation Of Interleukin-1 Production (GO:0032652)	1/16	0.09475160358139108	0.2754728028819768	0	0	10.764769647696477	25.367142114588102	TMED10
Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046426)	1/16	0.09475160358139108	0.2754728028819768	0	0	10.764769647696477	25.367142114588102	BCL3
Regulation Of Protein Kinase A Signaling (GO:0010738)	1/16	0.09475160358139108	0.2754728028819768	0	0	10.764769647696477	25.367142114588102	ADRB2
Positive Regulation By Host Of Viral Transcription (GO:0043923)	1/16	0.09475160358139108	0.2754728028819768	0	0	10.764769647696477	25.367142114588102	SMARCB1
Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050)	1/16	0.09475160358139108	0.2754728028819768	0	0	10.764769647696477	25.367142114588102	PIK3C2A
Dicarboxylic Acid Catabolic Process (GO:0043649)	1/16	0.09475160358139108	0.2754728028819768	0	0	10.764769647696477	25.367142114588102	QPRT
Establishment Of Protein Localization To Endoplasmic Reticulum (GO:0072599)	1/16	0.09475160358139108	0.2754728028819768	0	0	10.764769647696477	25.367142114588102	SRPRB
Heart Process (GO:0003015)	1/16	0.09475160358139108	0.2754728028819768	0	0	10.764769647696477	25.367142114588102	RANGRF
Protein Alpha-1,2-Demannosylation (GO:0036508)	1/16	0.09475160358139108	0.2754728028819768	0	0	10.764769647696477	25.367142114588102	EDEM3
Regulation Of NMDA Receptor Activity (GO:2000310)	1/16	0.09475160358139108	0.2754728028819768	0	0	10.764769647696477	25.367142114588102	IFNG
Regulation Of Interleukin-1 Beta Production (GO:0032651)	2/84	0.09579541495822584	0.2754728028819768	0	0	3.957217113154738	9.28181283094026	P2RX7;IFNG
Positive Regulation Of Double-Strand Break Repair (GO:2000781)	2/84	0.09579541495822584	0.2754728028819768	0	0	3.957217113154738	9.28181283094026	SMARCB1;SMARCD3
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)	2/85	0.09772086923933122	0.2754728028819768	0	0	3.909342287181513	9.091723334014675	PAN2;DCPS
Positive Regulation Of Amide Metabolic Process (GO:0034250)	2/85	0.09772086923933122	0.2754728028819768	0	0	3.909342287181513	9.091723334014675	IFNG;BCL3
Macromolecule Catabolic Process (GO:0009057)	2/85	0.09772086923933122	0.2754728028819768	0	0	3.909342287181513	9.091723334014675	DIS3;RAB12
Exocytosis (GO:0006887)	2/86	0.09965730982184196	0.2754728028819768	0	0	3.862607338017174	8.907241585091118	TMED10;PIK3C2A
Negative Regulation Of Binding (GO:0051100)	2/86	0.09965730982184196	0.2754728028819768	0	0	3.862607338017174	8.907241585091118	BAG2;GZMA
Regulation Of Cellular Respiration (GO:0043457)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	IFNG
Negative Regulation Of Fibroblast Proliferation (GO:0048147)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	MED9
Negative Regulation Of Interleukin-8 Production (GO:0032717)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	BCL3
Golgi To Vacuole Transport (GO:0006896)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	AP1G1
NAD Biosynthetic Process (GO:0009435)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	QPRT
Branched-Chain Amino Acid Catabolic Process (GO:0009083)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	MCCC1
Cellular Response To Glucocorticoid Stimulus (GO:0071385)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	SSTR2
Positive Regulation By Host Of Viral Process (GO:0044794)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	PPIB
Positive Regulation Of Amyloid-Beta Formation (GO:1902004)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	IFNG
Ribosomal Small Subunit Assembly (GO:0000028)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	MRPS11
Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	FCER2
Positive Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein (GO:0033141)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	IFNG
Hippo Signaling (GO:0035329)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	AMOTL1
Intracellular Zinc Ion Homeostasis (GO:0006882)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	LCK
mRNA Cis Splicing, Via Spliceosome (GO:0045292)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	DCPS
Microtubule Depolymerization (GO:0007019)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	NCKAP5
Myeloid Cell Activation Involved In Immune Response (GO:0002275)	1/17	0.10036862772410407	0.2754728028819768	0	0	10.091463414634147	23.19932168971406	IFNG
Regulation Of Double-Strand Break Repair (GO:2000779)	2/88	0.10356232212647438	0.2754728028819768	0	0	3.772398017537171	8.55422071475538	SMARCB1;SMARCD3
Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	2/88	0.10356232212647438	0.2754728028819768	0	0	3.772398017537171	8.55422071475538	P2RX7;CDC42EP5
Negative Regulation Of DNA-templated Transcription (GO:0045892)	10/1025	0.10419214927109	0.2754728028819768	0	0	1.630023334197563	3.6863279182035975	IFNG;TFDP2;BCL3;ZNF669;LANCL2;MED9;ZNF566;POU3F3;TRIM33;ZBTB2
Macromolecule Biosynthetic Process (GO:0009059)	3/183	0.10525820646733089	0.2754728028819768	0	0	2.7129476584022036	6.107764429563214	MRPS11;MRPL24;MRPL43
Positive Regulation Of DNA Repair (GO:0045739)	2/89	0.10553048523973926	0.2754728028819768	0	0	3.7288486904088938	8.385268658873322	SMARCB1;SMARCD3
Regulation Of Epithelial Cell Differentiation (GO:0030856)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	IFNG
Regulation Of Exosomal Secretion (GO:1903541)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	IFNG
T-helper Cell Differentiation (GO:0042093)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	STAT4
Regulation Of Lymphocyte Activation (GO:0051249)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	LCK
Negative Regulation Of Signal Transduction By P53 Class Mediator (GO:1901797)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	RNF34
Adrenergic Receptor Signaling Pathway (GO:0071875)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	ADRB2
Regulation Of Mitochondrial Membrane Permeability (GO:0046902)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	SLC25A4
Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	SLC25A4
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	ERAP2
Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein (GO:0033139)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	IFNG
Regulation Of Protein Deacetylation (GO:0090311)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	IFNG
Peptide Antigen Assembly With MHC Protein Complex (GO:0002501)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	HLA-DOA
Response To Organophosphorus (GO:0046683)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	P2RX7
Positive Regulation Of Neuroblast Proliferation (GO:0002052)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	SMARCD3
Positive Regulation Of Osteoclast Differentiation (GO:0045672)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	IFNG
Protein Localization To Chromosome, Centromeric Region (GO:0071459)	1/18	0.10595107803152952	0.2754728028819768	0	0	9.49736967957915	21.31948479946905	BUB3
